VARIABLE,REGION,TECHNOLOGY,EMISSION,YEAR,VALUE
AnnualTechnologyEmission,EL64,Geothermal_ME,CO2,2045,-0.0
AnnualTechnologyEmission,EL64,Geothermal_ME,CO2,2050,-0.0
AnnualTechnologyEmission,EL64,HPS_New,CO2,2023,0.0
AnnualTechnologyEmission,EL64,HPS_New,CO2,2025,0.0
AnnualTechnologyEmission,EL64,HPS_New,CO2,2030,0.0
AnnualTechnologyEmission,EL64,HPS_New,CO2,2035,0.0
AnnualTechnologyEmission,EL64,HPS_New,CO2,2040,0.0
AnnualTechnologyEmission,EL64,HPS_New,CO2,2045,0.0
AnnualTechnologyEmission,EL64,HPS_New,CO2,2050,0.0
AnnualTechnologyEmission,EL64,HydroStor,CO2,2023,0.0
AnnualTechnologyEmission,EL64,HydroStor,CO2,2025,0.0
AnnualTechnologyEmission,EL64,HydroStor,CO2,2030,0.0
AnnualTechnologyEmission,EL64,HydroStor,CO2,2035,0.0
AnnualTechnologyEmission,EL64,HydroStor,CO2,2040,0.0
AnnualTechnologyEmission,EL64,HydroStor,CO2,2045,0.0
AnnualTechnologyEmission,EL64,HydroStor,CO2,2050,0.0
AnnualTechnologyEmission,EL64,IronII_CCGT,CO2,2023,0.5378362266867909
AnnualTechnologyEmission,EL64,IronII_CCGT,CO2,2025,0.7046839271308674
AnnualTechnologyEmission,EL64,IronII_CCGT,CO2,2030,0.6275210114545324
AnnualTechnologyEmission,EL64,IronII_CCGT,CO2,2035,0.5411740328084182
AnnualTechnologyEmission,EL64,IronII_CCGT,CO2,2040,0.39117152126436244
AnnualTechnologyEmission,EL64,IronII_CCGT,CO2,2045,-0.0
AnnualTechnologyEmission,EL64,IronII_CCGT,CO2,2050,-0.0
AnnualTechnologyEmission,EL64,Iron_I,CO2,2023,1.0107134230094077e-08
AnnualTechnologyEmission,EL64,Iron_I,CO2,2025,0.00046652703321183573
AnnualTechnologyEmission,EL64,Iron_I,CO2,2030,0.0007166657419687078
AnnualTechnologyEmission,EL64,Iron_I,CO2,2035,-0.0
AnnualTechnologyEmission,EL64,Iron_I,CO2,2040,-0.0
AnnualTechnologyEmission,EL64,Iron_I,CO2,2045,-0.0
AnnualTechnologyEmission,EL64,Iron_I,CO2,2050,-0.0
AnnualTechnologyEmission,EL64,Iron_II,CO2,2023,1.0107134230094077e-08
AnnualTechnologyEmission,EL64,Iron_II,CO2,2025,0.0004665270332118357
AnnualTechnologyEmission,EL64,Iron_II,CO2,2030,0.0007166657419687078
AnnualTechnologyEmission,EL64,Iron_II,CO2,2035,-0.0
AnnualTechnologyEmission,EL64,Iron_II,CO2,2040,-0.0
AnnualTechnologyEmission,EL64,Iron_II,CO2,2045,-0.0
AnnualTechnologyEmission,EL64,Iron_II,CO2,2050,-0.0
AnnualTechnologyEmission,EL64,Iron_III,CO2,2023,1.0107134230094077e-08
AnnualTechnologyEmission,EL64,Iron_III,CO2,2025,0.00046652703321183573
AnnualTechnologyEmission,EL64,Iron_III,CO2,2030,0.0007166657419687078
AnnualTechnologyEmission,EL64,Iron_III,CO2,2035,-0.0
AnnualTechnologyEmission,EL64,Iron_III,CO2,2040,-0.0
AnnualTechnologyEmission,EL64,Iron_III,CO2,2045,-0.0
AnnualTechnologyEmission,EL64,Iron_III,CO2,2050,-0.0
AnnualTechnologyEmission,EL64,NGImports,CO2,2023,0.0
AnnualTechnologyEmission,EL64,NGImports,CO2,2025,0.0
AnnualTechnologyEmission,EL64,NGImports,CO2,2030,0.0
AnnualTechnologyEmission,EL64,NGImports,CO2,2035,0.0
AnnualTechnologyEmission,EL64,NGImports,CO2,2040,0.0
AnnualTechnologyEmission,EL64,NGImports,CO2,2045,0.0
AnnualTechnologyEmission,EL64,NGImports,CO2,2050,0.0
AnnualTechnologyEmission,EL64,OCGT,CO2,2023,8.162905216009207e-09
AnnualTechnologyEmission,EL64,OCGT,CO2,2025,6.210439592034454e-09
AnnualTechnologyEmission,EL64,OCGT,CO2,2030,8.65482339244385e-09
AnnualTechnologyEmission,EL64,OCGT,CO2,2035,9.817227376368682e-09
AnnualTechnologyEmission,EL64,OCGT,CO2,2040,8.349861905835312e-09
AnnualTechnologyEmission,EL64,OCGT,CO2,2045,9.023333286387179e-09
AnnualTechnologyEmission,EL64,OCGT,CO2,2050,0.013516472474814476
AnnualTechnologyEmission,EL64,OffshoreWind,CO2,2023,0.0
AnnualTechnologyEmission,EL64,OffshoreWind,CO2,2025,0.0
AnnualTechnologyEmission,EL64,OffshoreWind,CO2,2030,0.0
AnnualTechnologyEmission,EL64,OffshoreWind,CO2,2035,0.0
AnnualTechnologyEmission,EL64,OffshoreWind,CO2,2040,0.0
AnnualTechnologyEmission,EL64,OffshoreWind,CO2,2045,0.0
AnnualTechnologyEmission,EL64,OffshoreWind,CO2,2050,0.0
AnnualTechnologyEmission,EL64,PROTERGIA_CC,CO2,2023,0.41457961630822265
AnnualTechnologyEmission,EL64,PROTERGIA_CC,CO2,2025,0.49694366547815366
AnnualTechnologyEmission,EL64,PROTERGIA_CC,CO2,2030,0.48992911820648133
AnnualTechnologyEmission,EL64,PROTERGIA_CC,CO2,2035,0.46232332911871665
AnnualTechnologyEmission,EL64,PROTERGIA_CC,CO2,2040,0.404518793280887
AnnualTechnologyEmission,EL64,PROTERGIA_CC,CO2,2045,-0.0
AnnualTechnologyEmission,EL64,PROTERGIA_CC,CO2,2050,-0.0
AnnualTechnologyEmission,EL64,PV,CO2,2023,0.0
AnnualTechnologyEmission,EL64,PV,CO2,2025,0.0
AnnualTechnologyEmission,EL64,PV,CO2,2030,0.0
AnnualTechnologyEmission,EL64,PV,CO2,2035,0.0
AnnualTechnologyEmission,EL64,PV,CO2,2040,0.0
AnnualTechnologyEmission,EL64,PV,CO2,2045,0.0
AnnualTechnologyEmission,EL64,PV,CO2,2050,0.0
AnnualTechnologyEmission,EL64,PV_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL64,PV_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL64,PV_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL64,PV_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL64,PV_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL64,PV_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL64,PV_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL64,RoR,CO2,2023,0.0
AnnualTechnologyEmission,EL64,RoR,CO2,2025,0.0
AnnualTechnologyEmission,EL64,RoR,CO2,2030,0.0
AnnualTechnologyEmission,EL64,RoR,CO2,2035,0.0
AnnualTechnologyEmission,EL64,RoR,CO2,2040,0.0
AnnualTechnologyEmission,EL64,RoR,CO2,2045,0.0
AnnualTechnologyEmission,EL64,RoR,CO2,2050,0.0
AnnualTechnologyEmission,EL64,RoR_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL64,RoR_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL64,RoR_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL64,RoR_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL64,RoR_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL64,RoR_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL64,RoR_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL64,RooftopPV,CO2,2023,0.0
AnnualTechnologyEmission,EL64,RooftopPV,CO2,2025,0.0
AnnualTechnologyEmission,EL64,RooftopPV,CO2,2030,0.0
AnnualTechnologyEmission,EL64,RooftopPV,CO2,2035,0.0
AnnualTechnologyEmission,EL64,RooftopPV,CO2,2040,0.0
AnnualTechnologyEmission,EL64,RooftopPV,CO2,2045,0.0
AnnualTechnologyEmission,EL64,RooftopPV,CO2,2050,0.0
AnnualTechnologyEmission,EL64,RooftopPV_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL64,RooftopPV_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL64,RooftopPV_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL64,RooftopPV_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL64,RooftopPV_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL64,RooftopPV_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL64,RooftopPV_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL64,THIS_Ag.Nikolaos,CO2,2023,0.04189269362745234
AnnualTechnologyEmission,EL64,THIS_Ag.Nikolaos,CO2,2025,0.04800540342529386
AnnualTechnologyEmission,EL64,THIS_Ag.Nikolaos,CO2,2030,0.04120683889433861
AnnualTechnologyEmission,EL64,THIS_Ag.Nikolaos,CO2,2035,0.036476837673701176
AnnualTechnologyEmission,EL64,THIS_Ag.Nikolaos,CO2,2040,0.023935572384534004
AnnualTechnologyEmission,EL64,THIS_Ag.Nikolaos,CO2,2045,0.019944529609672405
AnnualTechnologyEmission,EL64,THIS_Ag.Nikolaos,CO2,2050,0.019667742362378223
AnnualTechnologyEmission,EL64,Wind,CO2,2023,0.0
AnnualTechnologyEmission,EL64,Wind,CO2,2025,0.0
AnnualTechnologyEmission,EL64,Wind,CO2,2030,0.0
AnnualTechnologyEmission,EL64,Wind,CO2,2035,0.0
AnnualTechnologyEmission,EL64,Wind,CO2,2040,0.0
AnnualTechnologyEmission,EL64,Wind,CO2,2045,0.0
AnnualTechnologyEmission,EL64,Wind,CO2,2050,0.0
AnnualTechnologyEmission,EL64,Wind_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL64,Wind_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL64,Wind_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL64,Wind_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL64,Wind_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL64,Wind_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL64,Wind_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL65,AIS_Megalopoli_V,CO2,2023,0.9239911534149905
AnnualTechnologyEmission,EL65,AIS_Megalopoli_V,CO2,2025,0.9739077728490378
AnnualTechnologyEmission,EL65,AIS_Megalopoli_V,CO2,2030,0.9663995910962593
AnnualTechnologyEmission,EL65,AIS_Megalopoli_V,CO2,2035,0.8832576261632272
AnnualTechnologyEmission,EL65,AIS_Megalopoli_V,CO2,2040,0.7266972264832311
AnnualTechnologyEmission,EL65,AIS_Megalopoli_V,CO2,2045,0.6987814310021059
AnnualTechnologyEmission,EL65,AIS_Megalopoli_V,CO2,2050,-0.0
AnnualTechnologyEmission,EL65,BackStop,CO2,2023,0.0
AnnualTechnologyEmission,EL65,BackStop,CO2,2025,0.0
AnnualTechnologyEmission,EL65,BackStop,CO2,2030,0.0
AnnualTechnologyEmission,EL65,BackStop,CO2,2035,0.0
AnnualTechnologyEmission,EL65,BackStop,CO2,2040,0.0
AnnualTechnologyEmission,EL65,BackStop,CO2,2045,0.0
AnnualTechnologyEmission,EL65,BackStop,CO2,2050,0.0
AnnualTechnologyEmission,EL65,Batteries_New,CO2,2023,0.0
AnnualTechnologyEmission,EL65,Batteries_New,CO2,2025,0.0
AnnualTechnologyEmission,EL65,Batteries_New,CO2,2030,0.0
AnnualTechnologyEmission,EL65,Batteries_New,CO2,2035,0.0
AnnualTechnologyEmission,EL65,Batteries_New,CO2,2040,0.0
AnnualTechnologyEmission,EL65,Batteries_New,CO2,2045,0.0
AnnualTechnologyEmission,EL65,Batteries_New,CO2,2050,0.0
AnnualTechnologyEmission,EL65,Biomass,CO2,2023,0.0
AnnualTechnologyEmission,EL65,Biomass,CO2,2025,0.0
AnnualTechnologyEmission,EL65,Biomass,CO2,2030,0.0
AnnualTechnologyEmission,EL65,Biomass,CO2,2035,0.0
AnnualTechnologyEmission,EL65,Biomass,CO2,2040,0.0
AnnualTechnologyEmission,EL65,Biomass,CO2,2045,0.0
AnnualTechnologyEmission,EL65,Biomass,CO2,2050,0.0
AnnualTechnologyEmission,EL65,BiomassImports,CO2,2023,0.0
AnnualTechnologyEmission,EL65,BiomassImports,CO2,2025,0.0
AnnualTechnologyEmission,EL65,BiomassImports,CO2,2030,0.0
AnnualTechnologyEmission,EL65,BiomassImports,CO2,2035,0.0
AnnualTechnologyEmission,EL65,BiomassImports,CO2,2040,0.0
AnnualTechnologyEmission,EL65,BiomassImports,CO2,2045,0.0
AnnualTechnologyEmission,EL65,BiomassImports,CO2,2050,0.0
AnnualTechnologyEmission,EL65,BiomassProduction,CO2,2023,0.0
AnnualTechnologyEmission,EL65,BiomassProduction,CO2,2025,0.0
AnnualTechnologyEmission,EL65,BiomassProduction,CO2,2030,0.0
AnnualTechnologyEmission,EL65,BiomassProduction,CO2,2035,0.0
AnnualTechnologyEmission,EL65,BiomassProduction,CO2,2040,0.0
AnnualTechnologyEmission,EL65,BiomassProduction,CO2,2045,0.0
AnnualTechnologyEmission,EL65,BiomassProduction,CO2,2050,0.0
AnnualTechnologyEmission,EL65,Biomass_CCS,CO2,2023,-0.0
AnnualTechnologyEmission,EL65,Biomass_CCS,CO2,2025,-0.0
AnnualTechnologyEmission,EL65,Biomass_CCS,CO2,2030,-0.0
AnnualTechnologyEmission,EL65,Biomass_CCS,CO2,2035,-0.0
AnnualTechnologyEmission,EL65,Biomass_CCS,CO2,2040,-0.0
AnnualTechnologyEmission,EL65,Biomass_CCS,CO2,2045,-0.0
AnnualTechnologyEmission,EL65,Biomass_CCS,CO2,2050,-0.0
AnnualTechnologyEmission,EL65,Biomass_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL65,Biomass_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL65,Biomass_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL65,Biomass_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL65,Biomass_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL65,Biomass_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL65,Biomass_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL65,CCGT,CO2,2023,-0.0
AnnualTechnologyEmission,EL65,CCGT,CO2,2025,4.127339898931348e-08
AnnualTechnologyEmission,EL65,CCGT,CO2,2030,4.544461137315728e-08
AnnualTechnologyEmission,EL65,CCGT,CO2,2035,4.337234961117608e-08
AnnualTechnologyEmission,EL65,CCGT,CO2,2040,3.4942915800092585e-08
AnnualTechnologyEmission,EL65,CCGT,CO2,2045,3.261235263041748e-08
AnnualTechnologyEmission,EL65,CCGT,CO2,2050,2.2751442718476517e-07
AnnualTechnologyEmission,EL65,CoalExtraction,CO2,2023,0.0
AnnualTechnologyEmission,EL65,CoalExtraction,CO2,2025,0.0
AnnualTechnologyEmission,EL65,CoalExtraction,CO2,2030,0.0
AnnualTechnologyEmission,EL65,CoalExtraction,CO2,2035,0.0
AnnualTechnologyEmission,EL65,CoalExtraction,CO2,2040,0.0
AnnualTechnologyEmission,EL65,CoalExtraction,CO2,2045,0.0
AnnualTechnologyEmission,EL65,CoalExtraction,CO2,2050,0.0
AnnualTechnologyEmission,EL65,Elec_Network,CO2,2023,0.0
AnnualTechnologyEmission,EL65,Elec_Network,CO2,2025,0.0
AnnualTechnologyEmission,EL65,Elec_Network,CO2,2030,0.0
AnnualTechnologyEmission,EL65,Elec_Network,CO2,2035,0.0
AnnualTechnologyEmission,EL65,Elec_Network,CO2,2040,0.0
AnnualTechnologyEmission,EL65,Elec_Network,CO2,2045,0.0
AnnualTechnologyEmission,EL65,Elec_Network,CO2,2050,0.0
AnnualTechnologyEmission,EL65,Gas_CCS,CO2,2023,-0.0
AnnualTechnologyEmission,EL65,Gas_CCS,CO2,2025,-0.0
AnnualTechnologyEmission,EL65,Gas_CCS,CO2,2030,-0.0
AnnualTechnologyEmission,EL65,Gas_CCS,CO2,2035,-0.0
AnnualTechnologyEmission,EL65,Gas_CCS,CO2,2040,-0.0
AnnualTechnologyEmission,EL65,Gas_CCS,CO2,2045,-0.0
AnnualTechnologyEmission,EL65,Gas_CCS,CO2,2050,-0.0
AnnualTechnologyEmission,EL65,Geothermal_HI,CO2,2023,-0.0
AnnualTechnologyEmission,EL65,Geothermal_HI,CO2,2025,-0.0
AnnualTechnologyEmission,EL65,Geothermal_HI,CO2,2030,-0.0
AnnualTechnologyEmission,EL65,Geothermal_HI,CO2,2035,-0.0
AnnualTechnologyEmission,EL65,Geothermal_HI,CO2,2040,-0.0
AnnualTechnologyEmission,EL65,Geothermal_HI,CO2,2045,-0.0
AnnualTechnologyEmission,EL65,Geothermal_HI,CO2,2050,-0.0
AnnualTechnologyEmission,EL65,Geothermal_ME,CO2,2023,-0.0
AnnualTechnologyEmission,EL65,Geothermal_ME,CO2,2025,-0.0
AnnualTechnologyEmission,EL65,Geothermal_ME,CO2,2030,-0.0
AnnualTechnologyEmission,EL65,Geothermal_ME,CO2,2035,-0.0
AnnualTechnologyEmission,EL65,Geothermal_ME,CO2,2040,-0.0
AnnualTechnologyEmission,EL65,Geothermal_ME,CO2,2045,-0.0
AnnualTechnologyEmission,EL65,Geothermal_ME,CO2,2050,-0.0
AnnualTechnologyEmission,EL65,HPS_New,CO2,2023,0.0
AnnualTechnologyEmission,EL65,HPS_New,CO2,2025,0.0
AnnualTechnologyEmission,EL65,HPS_New,CO2,2030,0.0
AnnualTechnologyEmission,EL65,HPS_New,CO2,2035,0.0
AnnualTechnologyEmission,EL65,HPS_New,CO2,2040,0.0
AnnualTechnologyEmission,EL65,HPS_New,CO2,2045,0.0
AnnualTechnologyEmission,EL65,HPS_New,CO2,2050,0.0
AnnualTechnologyEmission,EL65,HydroStor,CO2,2023,0.0
AnnualTechnologyEmission,EL65,HydroStor,CO2,2025,0.0
AnnualTechnologyEmission,EL65,HydroStor,CO2,2030,0.0
AnnualTechnologyEmission,EL65,HydroStor,CO2,2035,0.0
AnnualTechnologyEmission,EL65,HydroStor,CO2,2040,0.0
AnnualTechnologyEmission,EL65,HydroStor,CO2,2045,0.0
AnnualTechnologyEmission,EL65,HydroStor,CO2,2050,0.0
AnnualTechnologyEmission,EL65,KORINTHOS_POWER,CO2,2023,0.39021404869649523
AnnualTechnologyEmission,EL65,KORINTHOS_POWER,CO2,2025,0.3902139299003711
AnnualTechnologyEmission,EL65,KORINTHOS_POWER,CO2,2030,0.39021394012060423
AnnualTechnologyEmission,EL65,KORINTHOS_POWER,CO2,2035,0.3902139409276299
AnnualTechnologyEmission,EL65,KORINTHOS_POWER,CO2,2040,0.3902139169730162
AnnualTechnologyEmission,EL65,KORINTHOS_POWER,CO2,2045,-0.0
AnnualTechnologyEmission,EL65,KORINTHOS_POWER,CO2,2050,-0.0
AnnualTechnologyEmission,EL65,Ladona,CO2,2023,0.0
AnnualTechnologyEmission,EL65,Ladona,CO2,2025,0.0
AnnualTechnologyEmission,EL65,Ladona,CO2,2030,0.0
AnnualTechnologyEmission,EL65,Ladona,CO2,2035,0.0
AnnualTechnologyEmission,EL65,Ladona,CO2,2040,0.0
AnnualTechnologyEmission,EL65,Ladona,CO2,2045,0.0
AnnualTechnologyEmission,EL65,Ladona,CO2,2050,0.0
AnnualTechnologyEmission,EL65,Megalopolis_III,CO2,2023,0.0574495456524306
AnnualTechnologyEmission,EL65,Megalopolis_III,CO2,2025,-0.0
AnnualTechnologyEmission,EL65,Megalopolis_III,CO2,2030,-0.0
AnnualTechnologyEmission,EL65,Megalopolis_III,CO2,2035,-0.0
AnnualTechnologyEmission,EL65,Megalopolis_III,CO2,2040,-0.0
AnnualTechnologyEmission,EL65,Megalopolis_III,CO2,2045,-0.0
AnnualTechnologyEmission,EL65,Megalopolis_III,CO2,2050,-0.0
AnnualTechnologyEmission,EL65,Megalopolis_IV,CO2,2023,2.7436637989038683e-07
AnnualTechnologyEmission,EL65,Megalopolis_IV,CO2,2025,-0.0
AnnualTechnologyEmission,EL65,Megalopolis_IV,CO2,2030,-0.0
AnnualTechnologyEmission,EL65,Megalopolis_IV,CO2,2035,-0.0
AnnualTechnologyEmission,EL65,Megalopolis_IV,CO2,2040,-0.0
AnnualTechnologyEmission,EL65,Megalopolis_IV,CO2,2045,-0.0
AnnualTechnologyEmission,EL65,Megalopolis_IV,CO2,2050,-0.0
AnnualTechnologyEmission,EL65,NGImports,CO2,2023,0.0
AnnualTechnologyEmission,EL65,NGImports,CO2,2025,0.0
AnnualTechnologyEmission,EL65,NGImports,CO2,2030,0.0
AnnualTechnologyEmission,EL65,NGImports,CO2,2035,0.0
AnnualTechnologyEmission,EL65,NGImports,CO2,2040,0.0
AnnualTechnologyEmission,EL65,NGImports,CO2,2045,0.0
AnnualTechnologyEmission,EL65,NGImports,CO2,2050,0.0
AnnualTechnologyEmission,EL65,OCGT,CO2,2023,1.919754570662385e-09
AnnualTechnologyEmission,EL65,OCGT,CO2,2025,1.6463983329193818e-09
AnnualTechnologyEmission,EL65,OCGT,CO2,2030,1.9346386918589255e-09
AnnualTechnologyEmission,EL65,OCGT,CO2,2035,2.5760712001052874e-09
AnnualTechnologyEmission,EL65,OCGT,CO2,2040,2.8707577614571854e-09
AnnualTechnologyEmission,EL65,OCGT,CO2,2045,3.380900038248056e-09
AnnualTechnologyEmission,EL65,OCGT,CO2,2050,2.062891400842183e-08
AnnualTechnologyEmission,EL65,OffshoreWind,CO2,2023,0.0
AnnualTechnologyEmission,EL65,OffshoreWind,CO2,2025,0.0
AnnualTechnologyEmission,EL65,OffshoreWind,CO2,2030,0.0
AnnualTechnologyEmission,EL65,OffshoreWind,CO2,2035,0.0
AnnualTechnologyEmission,EL65,OffshoreWind,CO2,2040,0.0
AnnualTechnologyEmission,EL65,OffshoreWind,CO2,2045,0.0
AnnualTechnologyEmission,EL65,OffshoreWind,CO2,2050,0.0
AnnualTechnologyEmission,EL65,PV,CO2,2023,0.0
AnnualTechnologyEmission,EL65,PV,CO2,2025,0.0
AnnualTechnologyEmission,EL65,PV,CO2,2030,0.0
AnnualTechnologyEmission,EL65,PV,CO2,2035,0.0
AnnualTechnologyEmission,EL65,PV,CO2,2040,0.0
AnnualTechnologyEmission,EL65,PV,CO2,2045,0.0
AnnualTechnologyEmission,EL65,PV,CO2,2050,0.0
AnnualTechnologyEmission,EL65,PV_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL65,PV_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL65,PV_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL65,PV_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL65,PV_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL65,PV_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL65,PV_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL65,RoR,CO2,2023,0.0
AnnualTechnologyEmission,EL65,RoR,CO2,2025,0.0
AnnualTechnologyEmission,EL65,RoR,CO2,2030,0.0
AnnualTechnologyEmission,EL65,RoR,CO2,2035,0.0
AnnualTechnologyEmission,EL65,RoR,CO2,2040,0.0
AnnualTechnologyEmission,EL65,RoR,CO2,2045,0.0
AnnualTechnologyEmission,EL65,RoR,CO2,2050,0.0
AnnualTechnologyEmission,EL65,RoR_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL65,RoR_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL65,RoR_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL65,RoR_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL65,RoR_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL65,RoR_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL65,RoR_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL65,RooftopPV,CO2,2023,0.0
AnnualTechnologyEmission,EL65,RooftopPV,CO2,2025,0.0
AnnualTechnologyEmission,EL65,RooftopPV,CO2,2030,0.0
AnnualTechnologyEmission,EL65,RooftopPV,CO2,2035,0.0
AnnualTechnologyEmission,EL65,RooftopPV,CO2,2040,0.0
AnnualTechnologyEmission,EL65,RooftopPV,CO2,2045,0.0
AnnualTechnologyEmission,EL65,RooftopPV,CO2,2050,0.0
AnnualTechnologyEmission,EL65,RooftopPV_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL65,RooftopPV_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL65,RooftopPV_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL65,RooftopPV_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL65,RooftopPV_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL65,RooftopPV_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL65,RooftopPV_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL65,Wind,CO2,2023,0.0
AnnualTechnologyEmission,EL65,Wind,CO2,2025,0.0
AnnualTechnologyEmission,EL65,Wind,CO2,2030,0.0
AnnualTechnologyEmission,EL65,Wind,CO2,2035,0.0
AnnualTechnologyEmission,EL65,Wind,CO2,2040,0.0
AnnualTechnologyEmission,EL65,Wind,CO2,2045,0.0
AnnualTechnologyEmission,EL65,Wind,CO2,2050,0.0
AnnualTechnologyEmission,EL65,Wind_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL65,Wind_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL65,Wind_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL65,Wind_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL65,Wind_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL65,Wind_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL65,Wind_Ex,CO2,2050,0.0
AnnualTechnologyEmission,KARPATHOS,Batteries_New,CO2,2023,0.0
AnnualTechnologyEmission,KARPATHOS,Batteries_New,CO2,2025,0.0
AnnualTechnologyEmission,KARPATHOS,Batteries_New,CO2,2030,0.0
AnnualTechnologyEmission,KARPATHOS,Batteries_New,CO2,2035,0.0
AnnualTechnologyEmission,KARPATHOS,Batteries_New,CO2,2040,0.0
AnnualTechnologyEmission,KARPATHOS,Batteries_New,CO2,2045,0.0
AnnualTechnologyEmission,KARPATHOS,Batteries_New,CO2,2050,0.0
AnnualTechnologyEmission,KARPATHOS,Elec_Network,CO2,2023,0.0
AnnualTechnologyEmission,KARPATHOS,Elec_Network,CO2,2025,0.0
AnnualTechnologyEmission,KARPATHOS,Elec_Network,CO2,2030,0.0
AnnualTechnologyEmission,KARPATHOS,Elec_Network,CO2,2035,0.0
AnnualTechnologyEmission,KARPATHOS,Elec_Network,CO2,2040,0.0
AnnualTechnologyEmission,KARPATHOS,Elec_Network,CO2,2045,0.0
AnnualTechnologyEmission,KARPATHOS,Elec_Network,CO2,2050,0.0
AnnualTechnologyEmission,KARPATHOS,Karpathos,CO2,2023,0.022971954436730474
AnnualTechnologyEmission,KARPATHOS,Karpathos,CO2,2025,0.026712549173626865
AnnualTechnologyEmission,KARPATHOS,Karpathos,CO2,2030,0.0040107425562436235
AnnualTechnologyEmission,KARPATHOS,Karpathos,CO2,2035,1.147847704716523e-08
AnnualTechnologyEmission,KARPATHOS,Karpathos,CO2,2040,1.179828455861032e-08
AnnualTechnologyEmission,KARPATHOS,Karpathos,CO2,2045,8.659826870117988e-05
AnnualTechnologyEmission,KARPATHOS,Karpathos,CO2,2050,0.00010397677320932637
AnnualTechnologyEmission,KARPATHOS,OffshoreWind,CO2,2023,0.0
AnnualTechnologyEmission,KARPATHOS,OffshoreWind,CO2,2025,0.0
AnnualTechnologyEmission,KARPATHOS,OffshoreWind,CO2,2030,0.0
AnnualTechnologyEmission,KARPATHOS,OffshoreWind,CO2,2035,0.0
AnnualTechnologyEmission,KARPATHOS,OffshoreWind,CO2,2040,0.0
AnnualTechnologyEmission,KARPATHOS,OffshoreWind,CO2,2045,0.0
AnnualTechnologyEmission,KARPATHOS,OffshoreWind,CO2,2050,0.0
