VARIABLE,REGION,STORAGE,YEAR,VALUE
ObjFunctionStor,EL65,HPS_STORAGE_NEW,2030,-0.0
ObjFunctionStor,EL65,HPS_STORAGE_NEW,2035,-0.0
ObjFunctionStor,EL65,HPS_STORAGE_NEW,2040,-0.0
ObjFunctionStor,EL65,HPS_STORAGE_NEW,2045,-0.0
ObjFunctionStor,EL65,HPS_STORAGE_NEW,2050,-0.0
ObjFunctionStor,KARPATHOS,BATTERY_STORAGE_NEW,2023,2.7171255989916817e-06
ObjFunctionStor,KARPATHOS,BATTERY_STORAGE_NEW,2025,5.223283933436663e-06
ObjFunctionStor,KARPATHOS,BATTERY_STORAGE_NEW,2030,1.8718856341071157
ObjFunctionStor,KARPATHOS,BATTERY_STORAGE_NEW,2035,12.466010166756522
ObjFunctionStor,KARPATHOS,BATTERY_STORAGE_NEW,2040,9.689265896378181
ObjFunctionStor,KARPATHOS,BATTERY_STORAGE_NEW,2045,6.549122230597117
ObjFunctionStor,KARPATHOS,BATTERY_STORAGE_NEW,2050,1.2057902408115586
ObjFunctionStor,KOS,BATTERY_STORAGE_NEW,2023,2.7739465315627045e-06
ObjFunctionStor,KOS,BATTERY_STORAGE_NEW,2025,5.330211736253673e-06
ObjFunctionStor,KOS,BATTERY_STORAGE_NEW,2030,25.992222904661595
ObjFunctionStor,KOS,BATTERY_STORAGE_NEW,2035,17.689870172783234
ObjFunctionStor,KOS,BATTERY_STORAGE_NEW,2040,17.22920686718365
ObjFunctionStor,KOS,BATTERY_STORAGE_NEW,2045,19.045671051272276
ObjFunctionStor,KOS,BATTERY_STORAGE_NEW,2050,3.2368822160187136
ObjFunctionStor,LEMNOS,BATTERY_STORAGE_NEW,2023,2.7180808921353538e-06
ObjFunctionStor,LEMNOS,BATTERY_STORAGE_NEW,2025,5.225150690308211e-06
ObjFunctionStor,LEMNOS,BATTERY_STORAGE_NEW,2030,4.634969623382075
ObjFunctionStor,LEMNOS,BATTERY_STORAGE_NEW,2035,15.546214737965771
ObjFunctionStor,LEMNOS,BATTERY_STORAGE_NEW,2040,13.549035887398727
ObjFunctionStor,LEMNOS,BATTERY_STORAGE_NEW,2045,11.29994286653734
ObjFunctionStor,LEMNOS,BATTERY_STORAGE_NEW,2050,1.2224044664244111
ObjFunctionStor,LESVOS,BATTERY_STORAGE_NEW,2023,2.796934528370519e-06
ObjFunctionStor,LESVOS,BATTERY_STORAGE_NEW,2025,5.38028196860835e-06
ObjFunctionStor,LESVOS,BATTERY_STORAGE_NEW,2030,8.727121461635988
ObjFunctionStor,LESVOS,BATTERY_STORAGE_NEW,2035,5.93953223382948
ObjFunctionStor,LESVOS,BATTERY_STORAGE_NEW,2040,4.042344187936647
ObjFunctionStor,LESVOS,BATTERY_STORAGE_NEW,2045,1.676510150890072
ObjFunctionStor,LESVOS,BATTERY_STORAGE_NEW,2050,0.27661778251160657
ObjFunctionStor,RODOS,BATTERY_STORAGE_NEW,2023,2.773916436381877e-06
ObjFunctionStor,RODOS,BATTERY_STORAGE_NEW,2025,5.330178300757267e-06
ObjFunctionStor,RODOS,BATTERY_STORAGE_NEW,2030,3.8196246633366533
ObjFunctionStor,RODOS,BATTERY_STORAGE_NEW,2035,2.599572402707201
ObjFunctionStor,RODOS,BATTERY_STORAGE_NEW,2040,3.4236818080687446
ObjFunctionStor,RODOS,BATTERY_STORAGE_NEW,2045,5.792566171086691
ObjFunctionStor,RODOS,BATTERY_STORAGE_NEW,2050,0.9557442160724747
ObjFunctionStor,SAMOS,BATTERY_STORAGE_NEW,2023,2.7950786495344038e-06
ObjFunctionStor,SAMOS,BATTERY_STORAGE_NEW,2025,5.400229772842208e-06
ObjFunctionStor,SAMOS,BATTERY_STORAGE_NEW,2030,6.614687457007049
ObjFunctionStor,SAMOS,BATTERY_STORAGE_NEW,2035,4.501845153933216
ObjFunctionStor,SAMOS,BATTERY_STORAGE_NEW,2040,3.0638785724784086
ObjFunctionStor,SAMOS,BATTERY_STORAGE_NEW,2045,4.148367247984522
ObjFunctionStor,SAMOS,BATTERY_STORAGE_NEW,2050,0.6844597447358097
ObjFunctionStor,SERIFOS,BATTERY_STORAGE_NEW,2023,2.750692846598804e-06
ObjFunctionStor,SERIFOS,BATTERY_STORAGE_NEW,2025,5.29161145975004e-06
ObjFunctionStor,SERIFOS,BATTERY_STORAGE_NEW,2030,15.389865985933639
ObjFunctionStor,SERIFOS,BATTERY_STORAGE_NEW,2035,10.47408421142968
ObjFunctionStor,SERIFOS,BATTERY_STORAGE_NEW,2040,7.128484107388596
