VARIABLE,REGION,TECHNOLOGY,YEAR,VALUE
UndiscountedFOM,Crete,RooftopPV_Ex,2040,1.8367200000000001
UndiscountedFOM,Crete,RooftopPV_Ex,2045,1.8367200000000001
UndiscountedFOM,Crete,RooftopPV_Ex,2050,1.8367200000000001
UndiscountedFOM,Crete,Wind,2023,0.0
UndiscountedFOM,Crete,Wind,2025,0.0
UndiscountedFOM,Crete,Wind,2030,53.54785607699026
UndiscountedFOM,Crete,Wind,2035,75.99942183821561
UndiscountedFOM,Crete,Wind,2040,75.99942184289733
UndiscountedFOM,Crete,Wind,2045,75.99942184774787
UndiscountedFOM,Crete,Wind,2050,75.99942187564294
UndiscountedFOM,Crete,Wind_Ex,2023,9.204195
UndiscountedFOM,Crete,Wind_Ex,2025,9.001905
UndiscountedFOM,Crete,Wind_Ex,2030,8.49618
UndiscountedFOM,Crete,Wind_Ex,2035,8.49618
UndiscountedFOM,Crete,Wind_Ex,2040,8.49618
UndiscountedFOM,Crete,Wind_Ex,2045,8.49618
UndiscountedFOM,Crete,Wind_Ex,2050,8.49618
UndiscountedFOM,Crete,Xilokamara,2023,12.11049
UndiscountedFOM,Crete,Xilokamara,2025,12.11049
UndiscountedFOM,Crete,Xilokamara,2030,12.11049
UndiscountedFOM,Crete,Xilokamara,2035,12.11049
UndiscountedFOM,Crete,Xilokamara,2040,12.11049
UndiscountedFOM,Crete,Xilokamara,2045,12.11049
UndiscountedFOM,Crete,Xilokamara,2050,12.11049
UndiscountedFOM,EL30,AIS_Lavriou_IV,2023,15.09191425392
UndiscountedFOM,EL30,AIS_Lavriou_IV,2025,15.09191425392
UndiscountedFOM,EL30,AIS_Lavriou_IV,2030,15.09191425392
UndiscountedFOM,EL30,AIS_Lavriou_IV,2035,0.0
UndiscountedFOM,EL30,AIS_Lavriou_IV,2040,0.0
UndiscountedFOM,EL30,AIS_Lavriou_IV,2045,0.0
UndiscountedFOM,EL30,AIS_Lavriou_IV,2050,0.0
UndiscountedFOM,EL30,AIS_Lavriou_V,2023,10.329120850497825
UndiscountedFOM,EL30,AIS_Lavriou_V,2025,10.329120850540898
UndiscountedFOM,EL30,AIS_Lavriou_V,2030,10.329120850606179
UndiscountedFOM,EL30,AIS_Lavriou_V,2035,10.329120850770812
UndiscountedFOM,EL30,AIS_Lavriou_V,2040,4.871701804221351e-07
UndiscountedFOM,EL30,AIS_Lavriou_V,2045,4.989383004887734e-07
UndiscountedFOM,EL30,AIS_Lavriou_V,2050,3.004764371430264e-06
