REGION,FUEL,TIMESLICE,YEAR,VALUE
Greece,Elec_Demand,m2_d1_t21,2025,0.000151723
Greece,Elec_Demand,m2_d1_t22,2025,0.000138953
Greece,Elec_Demand,m2_d1_t23,2025,0.000123591
Greece,Elec_Demand,m2_d1_t24,2025,0.000111902
Greece,Elec_Demand,m2_d2_t1,2025,9.45E-05
Greece,Elec_Demand,m2_d2_t2,2025,9.20E-05
Greece,Elec_Demand,m2_d2_t3,2025,9.06E-05
Greece,Elec_Demand,m2_d2_t4,2025,9.17E-05
Greece,Elec_Demand,m2_d2_t5,2025,0.000102978
Greece,Elec_Demand,m2_d2_t6,2025,0.000116007
Greece,Elec_Demand,m2_d2_t7,2025,0.00012398
Greece,Elec_Demand,m2_d2_t8,2025,0.000128755
Greece,Elec_Demand,m2_d2_t9,2025,0.000128388
Greece,Elec_Demand,m2_d2_t10,2025,0.000125384
Greece,Elec_Demand,m2_d2_t11,2025,0.000123202
Greece,Elec_Demand,m2_d2_t12,2025,0.00011955
Greece,Elec_Demand,m2_d2_t13,2025,0.000114473
Greece,Elec_Demand,m2_d2_t14,2025,0.000113695
Greece,Elec_Demand,m2_d2_t15,2025,0.000115748
Greece,Elec_Demand,m2_d2_t16,2025,0.00011981
Greece,Elec_Demand,m2_d2_t17,2025,0.00013165
Greece,Elec_Demand,m2_d2_t18,2025,0.00013958
Greece,Elec_Demand,m2_d2_t19,2025,0.000139061
Greece,Elec_Demand,m2_d2_t20,2025,0.00013219
Greece,Elec_Demand,m2_d2_t21,2025,0.000122143
Greece,Elec_Demand,m2_d2_t22,2025,0.000113285
Greece,Elec_Demand,m2_d2_t23,2025,0.000102438
Greece,Elec_Demand,m2_d2_t24,2025,9.36E-05
Greece,Elec_Demand,m2_d3_t1,2025,9.31E-05
Greece,Elec_Demand,m2_d3_t2,2025,8.99E-05
Greece,Elec_Demand,m2_d3_t3,2025,8.76E-05
Greece,Elec_Demand,m2_d3_t4,2025,8.85E-05
Greece,Elec_Demand,m2_d3_t5,2025,9.19E-05
Greece,Elec_Demand,m2_d3_t6,2025,9.49E-05
Greece,Elec_Demand,m2_d3_t7,2025,9.62E-05
Greece,Elec_Demand,m2_d3_t8,2025,9.98E-05
Greece,Elec_Demand,m2_d3_t9,2025,0.000106392
Greece,Elec_Demand,m2_d3_t10,2025,0.000110735
Greece,Elec_Demand,m2_d3_t11,2025,0.000111275
Greece,Elec_Demand,m2_d3_t12,2025,0.000107407
Greece,Elec_Demand,m2_d3_t13,2025,0.000100083
Greece,Elec_Demand,m2_d3_t14,2025,9.79E-05
Greece,Elec_Demand,m2_d3_t15,2025,9.56E-05
Greece,Elec_Demand,m2_d3_t16,2025,0.00010179
Greece,Elec_Demand,m2_d3_t17,2025,0.000116914
Greece,Elec_Demand,m2_d3_t18,2025,0.000126335
Greece,Elec_Demand,m2_d3_t19,2025,0.000126443
Greece,Elec_Demand,m2_d3_t20,2025,0.000121517
Greece,Elec_Demand,m2_d3_t21,2025,0.000113112
Greece,Elec_Demand,m2_d3_t22,2025,0.000105031
Greece,Elec_Demand,m2_d3_t23,2025,9.42E-05
Greece,Elec_Demand,m2_d3_t24,2025,8.63E-05
Greece,Elec_Demand,m2_d4_t1,2025,0.000926414
Greece,Elec_Demand,m2_d4_t2,2025,0.00090969
Greece,Elec_Demand,m2_d4_t3,2025,0.000891216
Greece,Elec_Demand,m2_d4_t4,2025,0.000918246
Greece,Elec_Demand,m2_d4_t5,2025,0.001004587
Greece,Elec_Demand,m2_d4_t6,2025,0.001160545
Greece,Elec_Demand,m2_d4_t7,2025,0.001285389
Greece,Elec_Demand,m2_d4_t8,2025,0.001394288
Greece,Elec_Demand,m2_d4_t9,2025,0.001450292
Greece,Elec_Demand,m2_d4_t10,2025,0.001470711
Greece,Elec_Demand,m2_d4_t11,2025,0.001450292
Greece,Elec_Demand,m2_d4_t12,2025,0.001416262
Greece,Elec_Demand,m2_d4_t13,2025,0.001350145
Greece,Elec_Demand,m2_d4_t14,2025,0.001334393
Greece,Elec_Demand,m2_d4_t15,2025,0.001313003
Greece,Elec_Demand,m2_d4_t16,2025,0.001329921
Greece,Elec_Demand,m2_d4_t17,2025,0.001439403
Greece,Elec_Demand,m2_d4_t18,2025,0.001497741
Greece,Elec_Demand,m2_d4_t19,2025,0.001486268
Greece,Elec_Demand,m2_d4_t20,2025,0.00139876
Greece,Elec_Demand,m2_d4_t21,2025,0.001286556
Greece,Elec_Demand,m2_d4_t22,2025,0.001173185
Greece,Elec_Demand,m2_d4_t23,2025,0.001047758
Greece,Elec_Demand,m2_d4_t24,2025,0.000949166
Greece,Elec_Demand,m2_d5_t1,2025,0.001494154
Greece,Elec_Demand,m2_d5_t2,2025,0.001472375
Greece,Elec_Demand,m2_d5_t3,2025,0.001461658
Greece,Elec_Demand,m2_d5_t4,2025,0.001508674
Greece,Elec_Demand,m2_d5_t5,2025,0.00164834
Greece,Elec_Demand,m2_d5_t6,2025,0.00188204
Greece,Elec_Demand,m2_d5_t7,2025,0.001946687
Greece,Elec_Demand,m2_d5_t8,2025,0.001945304
Greece,Elec_Demand,m2_d5_t9,2025,0.00193597
Greece,Elec_Demand,m2_d5_t10,2025,0.001943576
Greece,Elec_Demand,m2_d5_t11,2025,0.001922833
Greece,Elec_Demand,m2_d5_t12,2025,0.001890682
Greece,Elec_Demand,m2_d5_t13,2025,0.001821541
Greece,Elec_Demand,m2_d5_t14,2025,0.001763116
Greece,Elec_Demand,m2_d5_t15,2025,0.001714371
Greece,Elec_Demand,m2_d5_t16,2025,0.001816701
Greece,Elec_Demand,m2_d5_t17,2025,0.002084625
Greece,Elec_Demand,m2_d5_t18,2025,0.002230169
Greece,Elec_Demand,m2_d5_t19,2025,0.002233971
Greece,Elec_Demand,m2_d5_t20,2025,0.002119196
Greece,Elec_Demand,m2_d5_t21,2025,0.001938736
Greece,Elec_Demand,m2_d5_t22,2025,0.001802181
Greece,Elec_Demand,m2_d5_t23,2025,0.00165318
Greece,Elec_Demand,m2_d5_t24,2025,0.001523885
Greece,Elec_Demand,m3_d1_t1,2025,8.79E-05
Greece,Elec_Demand,m3_d1_t2,2025,8.62E-05
Greece,Elec_Demand,m3_d1_t3,2025,8.56E-05
Greece,Elec_Demand,m3_d1_t4,2025,8.78E-05
Greece,Elec_Demand,m3_d1_t5,2025,9.63E-05
Greece,Elec_Demand,m3_d1_t6,2025,0.000109361
Greece,Elec_Demand,m3_d1_t7,2025,0.000119426
Greece,Elec_Demand,m3_d1_t8,2025,0.000127534
Greece,Elec_Demand,m3_d1_t9,2025,0.000131362
Greece,Elec_Demand,m3_d1_t10,2025,0.000133793
Greece,Elec_Demand,m3_d1_t11,2025,0.000134266
Greece,Elec_Demand,m3_d1_t12,2025,0.000132631
Greece,Elec_Demand,m3_d1_t13,2025,0.000129448
Greece,Elec_Demand,m3_d1_t14,2025,0.000127298
Greece,Elec_Demand,m3_d1_t15,2025,0.000128566
Greece,Elec_Demand,m3_d1_t16,2025,0.000130868
Greece,Elec_Demand,m3_d1_t17,2025,0.000140029
Greece,Elec_Demand,m3_d1_t18,2025,0.000148159
Greece,Elec_Demand,m3_d1_t19,2025,0.000147019
Greece,Elec_Demand,m3_d1_t20,2025,0.000138502
Greece,Elec_Demand,m3_d1_t21,2025,0.000126867
Greece,Elec_Demand,m3_d1_t22,2025,0.000116544
Greece,Elec_Demand,m3_d1_t23,2025,0.000104673
Greece,Elec_Demand,m3_d1_t24,2025,9.89E-05
Greece,Elec_Demand,m3_d2_t1,2025,8.36E-05
Greece,Elec_Demand,m3_d2_t2,2025,8.19E-05
Greece,Elec_Demand,m3_d2_t3,2025,8.06E-05
Greece,Elec_Demand,m3_d2_t4,2025,8.17E-05
Greece,Elec_Demand,m3_d2_t5,2025,8.28E-05
Greece,Elec_Demand,m3_d2_t6,2025,8.52E-05
Greece,Elec_Demand,m3_d2_t7,2025,9.15E-05
Greece,Elec_Demand,m3_d2_t8,2025,9.94E-05
Greece,Elec_Demand,m3_d2_t9,2025,0.000104931
Greece,Elec_Demand,m3_d2_t10,2025,0.000109211
Greece,Elec_Demand,m3_d2_t11,2025,0.000111404
Greece,Elec_Demand,m3_d2_t12,2025,0.000110458
Greece,Elec_Demand,m3_d2_t13,2025,0.000103425
Greece,Elec_Demand,m3_d2_t14,2025,9.99E-05
Greece,Elec_Demand,m3_d2_t15,2025,9.78E-05
Greece,Elec_Demand,m3_d2_t16,2025,9.96E-05
Greece,Elec_Demand,m3_d2_t17,2025,0.000107425
Greece,Elec_Demand,m3_d2_t18,2025,0.000117448
Greece,Elec_Demand,m3_d2_t19,2025,0.000117835
Greece,Elec_Demand,m3_d2_t20,2025,0.000114587
Greece,Elec_Demand,m3_d2_t21,2025,0.000108135
Greece,Elec_Demand,m3_d2_t22,2025,9.96E-05
Greece,Elec_Demand,m3_d2_t23,2025,9.05E-05
Greece,Elec_Demand,m3_d2_t24,2025,8.27E-05
Greece,Elec_Demand,m3_d3_t1,2025,9.20E-05
Greece,Elec_Demand,m3_d3_t2,2025,8.85E-05
Greece,Elec_Demand,m3_d3_t3,2025,8.63E-05
Greece,Elec_Demand,m3_d3_t4,2025,8.76E-05
Greece,Elec_Demand,m3_d3_t5,2025,8.90E-05
Greece,Elec_Demand,m3_d3_t6,2025,9.39E-05
Greece,Elec_Demand,m3_d3_t7,2025,9.90E-05
Greece,Elec_Demand,m3_d3_t8,2025,0.000105468
Greece,Elec_Demand,m3_d3_t9,2025,0.000110608
Greece,Elec_Demand,m3_d3_t10,2025,0.00011491
Greece,Elec_Demand,m3_d3_t11,2025,0.000115792
Greece,Elec_Demand,m3_d3_t12,2025,0.000113877
Greece,Elec_Demand,m3_d3_t13,2025,0.000107511
Greece,Elec_Demand,m3_d3_t14,2025,0.000105232
Greece,Elec_Demand,m3_d3_t15,2025,0.00010164
Greece,Elec_Demand,m3_d3_t16,2025,9.97E-05
Greece,Elec_Demand,m3_d3_t17,2025,0.000109942
Greece,Elec_Demand,m3_d3_t18,2025,0.000125469
Greece,Elec_Demand,m3_d3_t19,2025,0.000126975
Greece,Elec_Demand,m3_d3_t20,2025,0.000122781
Greece,Elec_Demand,m3_d3_t21,2025,0.000114523
Greece,Elec_Demand,m3_d3_t22,2025,0.000108737
Greece,Elec_Demand,m3_d3_t23,2025,9.92E-05
Greece,Elec_Demand,m3_d3_t24,2025,9.04E-05
Greece,Elec_Demand,m3_d4_t1,2025,0.001975381
Greece,Elec_Demand,m3_d4_t2,2025,0.001902044
Greece,Elec_Demand,m3_d4_t3,2025,0.001885484
Greece,Elec_Demand,m3_d4_t4,2025,0.001914819
Greece,Elec_Demand,m3_d4_t5,2025,0.002166532
Greece,Elec_Demand,m3_d4_t6,2025,0.002450892
Greece,Elec_Demand,m3_d4_t7,2025,0.00261602
Greece,Elec_Demand,m3_d4_t8,2025,0.002712068
Greece,Elec_Demand,m3_d4_t9,2025,0.002739511
Greece,Elec_Demand,m3_d4_t10,2025,0.002764114
Greece,Elec_Demand,m3_d4_t11,2025,0.002777362
Greece,Elec_Demand,m3_d4_t12,2025,0.002753705
Greece,Elec_Demand,m3_d4_t13,2025,0.002639677
Greece,Elec_Demand,m3_d4_t14,2025,0.002536058
Greece,Elec_Demand,m3_d4_t15,2025,0.002445214
Greece,Elec_Demand,m3_d4_t16,2025,0.00244001
Greece,Elec_Demand,m3_d4_t17,2025,0.002636365
Greece,Elec_Demand,m3_d4_t18,2025,0.002866787
Greece,Elec_Demand,m3_d4_t19,2025,0.002877196
Greece,Elec_Demand,m3_d4_t20,2025,0.002744715
Greece,Elec_Demand,m3_d4_t21,2025,0.002550252
Greece,Elec_Demand,m3_d4_t22,2025,0.002371404
Greece,Elec_Demand,m3_d4_t23,2025,0.002128207
Greece,Elec_Demand,m3_d4_t24,2025,0.001983425
Greece,Elec_Demand,m3_d5_t1,2025,0.000522997
Greece,Elec_Demand,m3_d5_t2,2025,0.000515642
Greece,Elec_Demand,m3_d5_t3,2025,0.000537837
Greece,Elec_Demand,m3_d5_t4,2025,0.000591259
Greece,Elec_Demand,m3_d5_t5,2025,0.000678232
Greece,Elec_Demand,m3_d5_t6,2025,0.000740429
Greece,Elec_Demand,m3_d5_t7,2025,0.000783528
Greece,Elec_Demand,m3_d5_t8,2025,0.000790109
Greece,Elec_Demand,m3_d5_t9,2025,0.000777464
Greece,Elec_Demand,m3_d5_t10,2025,0.000779012
Greece,Elec_Demand,m3_d5_t11,2025,0.000767269
Greece,Elec_Demand,m3_d5_t12,2025,0.00072817
Greece,Elec_Demand,m3_d5_t13,2025,0.000701717
Greece,Elec_Demand,m3_d5_t14,2025,0.000664167
Greece,Elec_Demand,m3_d5_t15,2025,0.000668296
Greece,Elec_Demand,m3_d5_t16,2025,0.000672425
Greece,Elec_Demand,m3_d5_t17,2025,0.000736687
Greece,Elec_Demand,m3_d5_t18,2025,0.000806497
Greece,Elec_Demand,m3_d5_t19,2025,0.00076856
Greece,Elec_Demand,m3_d5_t20,2025,0.000701975
Greece,Elec_Demand,m3_d5_t21,2025,0.000646746
Greece,Elec_Demand,m3_d5_t22,2025,0.000598615
Greece,Elec_Demand,m3_d5_t23,2025,0.000552418
Greece,Elec_Demand,m3_d5_t24,2025,0.000536676
Greece,Elec_Demand,m4_d1_t1,2025,9.07E-05
Greece,Elec_Demand,m4_d1_t2,2025,9.03E-05
Greece,Elec_Demand,m4_d1_t3,2025,9.31E-05
Greece,Elec_Demand,m4_d1_t4,2025,9.97E-05
Greece,Elec_Demand,m4_d1_t5,2025,0.00011233
Greece,Elec_Demand,m4_d1_t6,2025,0.000121486
Greece,Elec_Demand,m4_d1_t7,2025,0.000128871
Greece,Elec_Demand,m4_d1_t8,2025,0.00012957
Greece,Elec_Demand,m4_d1_t9,2025,0.000131602
Greece,Elec_Demand,m4_d1_t10,2025,0.000132411
Greece,Elec_Demand,m4_d1_t11,2025,0.00013193
Greece,Elec_Demand,m4_d1_t12,2025,0.000127407
Greece,Elec_Demand,m4_d1_t13,2025,0.000123977
Greece,Elec_Demand,m4_d1_t14,2025,0.000120437
Greece,Elec_Demand,m4_d1_t15,2025,0.000121027
Greece,Elec_Demand,m4_d1_t16,2025,0.000123692
Greece,Elec_Demand,m4_d1_t17,2025,0.000129679
Greece,Elec_Demand,m4_d1_t18,2025,0.00014008
Greece,Elec_Demand,m4_d1_t19,2025,0.000137808
Greece,Elec_Demand,m4_d1_t20,2025,0.00012638
Greece,Elec_Demand,m4_d1_t21,2025,0.000115914
Greece,Elec_Demand,m4_d1_t22,2025,0.000105142
Greece,Elec_Demand,m4_d1_t23,2025,9.70E-05
Greece,Elec_Demand,m4_d1_t24,2025,9.34E-05
Greece,Elec_Demand,m4_d2_t1,2025,0
Greece,Elec_Demand,m4_d2_t2,2025,0
Greece,Elec_Demand,m4_d2_t3,2025,0
Greece,Elec_Demand,m4_d2_t4,2025,0
Greece,Elec_Demand,m4_d2_t5,2025,0
Greece,Elec_Demand,m4_d2_t6,2025,0
Greece,Elec_Demand,m4_d2_t7,2025,0
Greece,Elec_Demand,m4_d2_t8,2025,0
Greece,Elec_Demand,m4_d2_t9,2025,0
Greece,Elec_Demand,m4_d2_t10,2025,0
Greece,Elec_Demand,m4_d2_t11,2025,0
Greece,Elec_Demand,m4_d2_t12,2025,0
Greece,Elec_Demand,m4_d2_t13,2025,0
Greece,Elec_Demand,m4_d2_t14,2025,0
Greece,Elec_Demand,m4_d2_t15,2025,0
Greece,Elec_Demand,m4_d2_t16,2025,0
Greece,Elec_Demand,m4_d2_t17,2025,0
Greece,Elec_Demand,m4_d2_t18,2025,0
Greece,Elec_Demand,m4_d2_t19,2025,0
Greece,Elec_Demand,m4_d2_t20,2025,0
Greece,Elec_Demand,m4_d2_t21,2025,0
Greece,Elec_Demand,m4_d2_t22,2025,0
Greece,Elec_Demand,m4_d2_t23,2025,0
Greece,Elec_Demand,m4_d2_t24,2025,0
Greece,Elec_Demand,m4_d3_t1,2025,8.41E-05
Greece,Elec_Demand,m4_d3_t2,2025,8.36E-05
Greece,Elec_Demand,m4_d3_t3,2025,8.55E-05
Greece,Elec_Demand,m4_d3_t4,2025,9.21E-05
Greece,Elec_Demand,m4_d3_t5,2025,0.000101362
Greece,Elec_Demand,m4_d3_t6,2025,0.000110408
Greece,Elec_Demand,m4_d3_t7,2025,0.000118995
Greece,Elec_Demand,m4_d3_t8,2025,0.000122644
Greece,Elec_Demand,m4_d3_t9,2025,0.000124326
Greece,Elec_Demand,m4_d3_t10,2025,0.000124741
Greece,Elec_Demand,m4_d3_t11,2025,0.000123998
Greece,Elec_Demand,m4_d3_t12,2025,0.000119148
Greece,Elec_Demand,m4_d3_t13,2025,0.000116853
Greece,Elec_Demand,m4_d3_t14,2025,0.000112156
Greece,Elec_Demand,m4_d3_t15,2025,0.000107589
Greece,Elec_Demand,m4_d3_t16,2025,0.00010855
Greece,Elec_Demand,m4_d3_t17,2025,0.000111456
Greece,Elec_Demand,m4_d3_t18,2025,0.00012177
Greece,Elec_Demand,m4_d3_t19,2025,0.000121617
Greece,Elec_Demand,m4_d3_t20,2025,0.000109403
Greece,Elec_Demand,m4_d3_t21,2025,9.94E-05
Greece,Elec_Demand,m4_d3_t22,2025,8.99E-05
Greece,Elec_Demand,m4_d3_t23,2025,8.39E-05
Greece,Elec_Demand,m4_d3_t24,2025,8.17E-05
Greece,Elec_Demand,m4_d4_t1,2025,0.000966204
Greece,Elec_Demand,m4_d4_t2,2025,0.000964369
Greece,Elec_Demand,m4_d4_t3,2025,0.000994521
Greece,Elec_Demand,m4_d4_t4,2025,0.001051156
Greece,Elec_Demand,m4_d4_t5,2025,0.001163902
Greece,Elec_Demand,m4_d4_t6,2025,0.001302343
Greece,Elec_Demand,m4_d4_t7,2025,0.001388607
Greece,Elec_Demand,m4_d4_t8,2025,0.001428985
Greece,Elec_Demand,m4_d4_t9,2025,0.001443406
Greece,Elec_Demand,m4_d4_t10,2025,0.001459138
Greece,Elec_Demand,m4_d4_t11,2025,0.001467004
Greece,Elec_Demand,m4_d4_t12,2025,0.001417973
Greece,Elec_Demand,m4_d4_t13,2025,0.00138546
Greece,Elec_Demand,m4_d4_t14,2025,0.001350326
Greece,Elec_Demand,m4_d4_t15,2025,0.001315978
Greece,Elec_Demand,m4_d4_t16,2025,0.001340887
Greece,Elec_Demand,m4_d4_t17,2025,0.001396473
Greece,Elec_Demand,m4_d4_t18,2025,0.001510529
Greece,Elec_Demand,m4_d4_t19,2025,0.00150345
Greece,Elec_Demand,m4_d4_t20,2025,0.001364222
Greece,Elec_Demand,m4_d4_t21,2025,0.001242562
Greece,Elec_Demand,m4_d4_t22,2025,0.001128505
Greece,Elec_Demand,m4_d4_t23,2025,0.001046961
Greece,Elec_Demand,m4_d4_t24,2025,0.001007894
Greece,Elec_Demand,m4_d5_t1,2025,0.001260654
Greece,Elec_Demand,m4_d5_t2,2025,0.001238629
Greece,Elec_Demand,m4_d5_t3,2025,0.00124632
Greece,Elec_Demand,m4_d5_t4,2025,0.001304004
Greece,Elec_Demand,m4_d5_t5,2025,0.00134211
Greece,Elec_Demand,m4_d5_t6,2025,0.001426363
Greece,Elec_Demand,m4_d5_t7,2025,0.001536138
Greece,Elec_Demand,m4_d5_t8,2025,0.001631928
Greece,Elec_Demand,m4_d5_t9,2025,0.001710587
Greece,Elec_Demand,m4_d5_t10,2025,0.001782605
Greece,Elec_Demand,m4_d5_t11,2025,0.00175149
Greece,Elec_Demand,m4_d5_t12,2025,0.001645912
Greece,Elec_Demand,m4_d5_t13,2025,0.001579138
Greece,Elec_Demand,m4_d5_t14,2025,0.001526698
Greece,Elec_Demand,m4_d5_t15,2025,0.001496633
Greece,Elec_Demand,m4_d5_t16,2025,0.001495934
Greece,Elec_Demand,m4_d5_t17,2025,0.001555365
Greece,Elec_Demand,m4_d5_t18,2025,0.001742051
Greece,Elec_Demand,m4_d5_t19,2025,0.001782954
Greece,Elec_Demand,m4_d5_t20,2025,0.00168227
Greece,Elec_Demand,m4_d5_t21,2025,0.001544528
Greece,Elec_Demand,m4_d5_t22,2025,0.001396298
Greece,Elec_Demand,m4_d5_t23,2025,0.001300857
Greece,Elec_Demand,m4_d5_t24,2025,0.001263101
Greece,Elec_Demand,m5_d1_t1,2025,7.79E-05
Greece,Elec_Demand,m5_d1_t2,2025,7.75E-05
Greece,Elec_Demand,m5_d1_t3,2025,7.96E-05
Greece,Elec_Demand,m5_d1_t4,2025,8.43E-05
Greece,Elec_Demand,m5_d1_t5,2025,9.74E-05
Greece,Elec_Demand,m5_d1_t6,2025,0.000110711
Greece,Elec_Demand,m5_d1_t7,2025,0.000124167
Greece,Elec_Demand,m5_d1_t8,2025,0.000129851
Greece,Elec_Demand,m5_d1_t9,2025,0.000135089
Greece,Elec_Demand,m5_d1_t10,2025,0.000139901
Greece,Elec_Demand,m5_d1_t11,2025,0.000140092
Greece,Elec_Demand,m5_d1_t12,2025,0.000133854
Greece,Elec_Demand,m5_d1_t13,2025,0.000128233
Greece,Elec_Demand,m5_d1_t14,2025,0.000120867
Greece,Elec_Demand,m5_d1_t15,2025,0.000116204
Greece,Elec_Demand,m5_d1_t16,2025,0.000113032
Greece,Elec_Demand,m5_d1_t17,2025,0.000110775
Greece,Elec_Demand,m5_d1_t18,2025,0.000114671
Greece,Elec_Demand,m5_d1_t19,2025,0.000116587
Greece,Elec_Demand,m5_d1_t20,2025,0.000106261
Greece,Elec_Demand,m5_d1_t21,2025,9.70E-05
Greece,Elec_Demand,m5_d1_t22,2025,8.69E-05
Greece,Elec_Demand,m5_d1_t23,2025,8.12E-05
Greece,Elec_Demand,m5_d1_t24,2025,7.74E-05
Greece,Elec_Demand,m5_d2_t1,2025,7.25E-05
Greece,Elec_Demand,m5_d2_t2,2025,7.25E-05
Greece,Elec_Demand,m5_d2_t3,2025,7.49E-05
Greece,Elec_Demand,m5_d2_t4,2025,7.88E-05
Greece,Elec_Demand,m5_d2_t5,2025,8.64E-05
Greece,Elec_Demand,m5_d2_t6,2025,9.59E-05
Greece,Elec_Demand,m5_d2_t7,2025,0.000102131
Greece,Elec_Demand,m5_d2_t8,2025,0.000105005
Greece,Elec_Demand,m5_d2_t9,2025,0.000105665
Greece,Elec_Demand,m5_d2_t10,2025,0.000107943
Greece,Elec_Demand,m5_d2_t11,2025,0.000109647
Greece,Elec_Demand,m5_d2_t12,2025,0.000106134
Greece,Elec_Demand,m5_d2_t13,2025,0.000100726
Greece,Elec_Demand,m5_d2_t14,2025,9.70E-05
Greece,Elec_Demand,m5_d2_t15,2025,9.73E-05
Greece,Elec_Demand,m5_d2_t16,2025,1.00E-04
Greece,Elec_Demand,m5_d2_t17,2025,0.000105538
Greece,Elec_Demand,m5_d2_t18,2025,0.000112478
Greece,Elec_Demand,m5_d2_t19,2025,0.000114458
Greece,Elec_Demand,m5_d2_t20,2025,0.000103153
Greece,Elec_Demand,m5_d2_t21,2025,9.31E-05
Greece,Elec_Demand,m5_d2_t22,2025,8.73E-05
Greece,Elec_Demand,m5_d2_t23,2025,8.21E-05
Greece,Elec_Demand,m5_d2_t24,2025,8.07E-05
Greece,Elec_Demand,m5_d3_t1,2025,8.05E-05
Greece,Elec_Demand,m5_d3_t2,2025,8.01E-05
Greece,Elec_Demand,m5_d3_t3,2025,8.24E-05
Greece,Elec_Demand,m5_d3_t4,2025,8.77E-05
Greece,Elec_Demand,m5_d3_t5,2025,9.94E-05
Greece,Elec_Demand,m5_d3_t6,2025,0.000111137
Greece,Elec_Demand,m5_d3_t7,2025,0.000120973
Greece,Elec_Demand,m5_d3_t8,2025,0.000126743
Greece,Elec_Demand,m5_d3_t9,2025,0.000129766
Greece,Elec_Demand,m5_d3_t10,2025,0.000135642
Greece,Elec_Demand,m5_d3_t11,2025,0.000133088
Greece,Elec_Demand,m5_d3_t12,2025,0.000127488
Greece,Elec_Demand,m5_d3_t13,2025,0.000119525
Greece,Elec_Demand,m5_d3_t14,2025,0.000113777
Greece,Elec_Demand,m5_d3_t15,2025,0.000112116
Greece,Elec_Demand,m5_d3_t16,2025,0.000113905
Greece,Elec_Demand,m5_d3_t17,2025,0.000116736
Greece,Elec_Demand,m5_d3_t18,2025,0.000121016
Greece,Elec_Demand,m5_d3_t19,2025,0.000122208
Greece,Elec_Demand,m5_d3_t20,2025,0.000111031
Greece,Elec_Demand,m5_d3_t21,2025,0.000101045
Greece,Elec_Demand,m5_d3_t22,2025,9.24E-05
Greece,Elec_Demand,m5_d3_t23,2025,8.54E-05
Greece,Elec_Demand,m5_d3_t24,2025,8.33E-05
Greece,Elec_Demand,m5_d4_t1,2025,0.000986713
Greece,Elec_Demand,m5_d4_t2,2025,0.000978133
Greece,Elec_Demand,m5_d4_t3,2025,0.001014114
Greece,Elec_Demand,m5_d4_t4,2025,0.001086907
Greece,Elec_Demand,m5_d4_t5,2025,0.001232215
Greece,Elec_Demand,m5_d4_t6,2025,0.001378077
Greece,Elec_Demand,m5_d4_t7,2025,0.0014672
Greece,Elec_Demand,m5_d4_t8,2025,0.001524216
Greece,Elec_Demand,m5_d4_t9,2025,0.001584554
Greece,Elec_Demand,m5_d4_t10,2025,0.001605589
Greece,Elec_Demand,m5_d4_t11,2025,0.001604758
Greece,Elec_Demand,m5_d4_t12,2025,0.001555492
Greece,Elec_Demand,m5_d4_t13,2025,0.00148436
Greece,Elec_Demand,m5_d4_t14,2025,0.001439799
Greece,Elec_Demand,m5_d4_t15,2025,0.001420424
Greece,Elec_Demand,m5_d4_t16,2025,0.001451977
Greece,Elec_Demand,m5_d4_t17,2025,0.001493217
Greece,Elec_Demand,m5_d4_t18,2025,0.001569608
Greece,Elec_Demand,m5_d4_t19,2025,0.001551617
Greece,Elec_Demand,m5_d4_t20,2025,0.001398005
Greece,Elec_Demand,m5_d4_t21,2025,0.001275946
Greece,Elec_Demand,m5_d4_t22,2025,0.001186547
Greece,Elec_Demand,m5_d4_t23,2025,0.001104067
Greece,Elec_Demand,m5_d4_t24,2025,0.001055631
Greece,Elec_Demand,m5_d5_t1,2025,0.001168855
Greece,Elec_Demand,m5_d5_t2,2025,0.001148416
Greece,Elec_Demand,m5_d5_t3,2025,0.001159274
Greece,Elec_Demand,m5_d5_t4,2025,0.001168216
Greece,Elec_Demand,m5_d5_t5,2025,0.001269133
Greece,Elec_Demand,m5_d5_t6,2025,0.001407416
Greece,Elec_Demand,m5_d5_t7,2025,0.001550169
Greece,Elec_Demand,m5_d5_t8,2025,0.001693881
Greece,Elec_Demand,m5_d5_t9,2025,0.001749449
Greece,Elec_Demand,m5_d5_t10,2025,0.001814918
Greece,Elec_Demand,m5_d5_t11,2025,0.00182418
Greece,Elec_Demand,m5_d5_t12,2025,0.001655558
Greece,Elec_Demand,m5_d5_t13,2025,0.001601267
Greece,Elec_Demand,m5_d5_t14,2025,0.001536437
Greece,Elec_Demand,m5_d5_t15,2025,0.001472246
Greece,Elec_Demand,m5_d5_t16,2025,0.001447016
Greece,Elec_Demand,m5_d5_t17,2025,0.001480868
Greece,Elec_Demand,m5_d5_t18,2025,0.001556237
Greece,Elec_Demand,m5_d5_t19,2025,0.001608612
Greece,Elec_Demand,m5_d5_t20,2025,0.001498433
Greece,Elec_Demand,m5_d5_t21,2025,0.001389532
Greece,Elec_Demand,m5_d5_t22,2025,0.001306818
Greece,Elec_Demand,m5_d5_t23,2025,0.001211968
Greece,Elec_Demand,m5_d5_t24,2025,0.001177797
Greece,Elec_Demand,m6_d1_t1,2025,9.65E-05
Greece,Elec_Demand,m6_d1_t2,2025,9.50E-05
Greece,Elec_Demand,m6_d1_t3,2025,9.59E-05
Greece,Elec_Demand,m6_d1_t4,2025,0.000100108
Greece,Elec_Demand,m6_d1_t5,2025,0.000112128
