REGION,INTERCONNECTION,TIMESLICE,YEAR,VALUE
EL53,ALBANIA,m4_d3_t2,2023,22.83925303
EL53,ALBANIA,m4_d3_t3,2023,21.91748946
EL53,ALBANIA,m4_d3_t4,2023,21.48221221
EL53,ALBANIA,m4_d3_t5,2023,21.86628037
EL53,ALBANIA,m4_d3_t6,2023,24.09899658
EL53,ALBANIA,m4_d3_t7,2023,27.32004819
EL53,ALBANIA,m4_d3_t8,2023,29.36841169
EL53,ALBANIA,m4_d3_t9,2023,25.96300737
EL53,ALBANIA,m4_d3_t10,2023,23.68676343
EL53,ALBANIA,m4_d3_t11,2023,15.61877169
EL53,ALBANIA,m4_d3_t12,2023,13.75220045
EL53,ALBANIA,m4_d3_t13,2023,14.36158859
EL53,ALBANIA,m4_d3_t14,2023,13.90326726
EL53,ALBANIA,m4_d3_t15,2023,14.88136083
EL53,ALBANIA,m4_d3_t16,2023,17.28306704
EL53,ALBANIA,m4_d3_t17,2023,20.12517139
EL53,ALBANIA,m4_d3_t18,2023,26.37524052
EL53,ALBANIA,m4_d3_t19,2023,31.23754338
EL53,ALBANIA,m4_d3_t20,2023,36.99344482
EL53,ALBANIA,m4_d3_t21,2023,36.11264852
EL53,ALBANIA,m4_d3_t22,2023,31.23754338
EL53,ALBANIA,m4_d3_t23,2023,29.18917988
EL53,ALBANIA,m4_d3_t24,2023,24.70838473
EL53,ALBANIA,m4_d4_t1,2023,25.65575285
EL53,ALBANIA,m4_d4_t2,2023,24.73398927
EL53,ALBANIA,m4_d4_t3,2023,25.34849832
EL53,ALBANIA,m4_d4_t4,2023,25.14366197
EL53,ALBANIA,m4_d4_t5,2023,25.29728923
EL53,ALBANIA,m4_d4_t6,2023,29.08676171
EL53,ALBANIA,m4_d4_t7,2023,33.69557959
EL53,ALBANIA,m4_d4_t8,2023,37.90752703
EL53,ALBANIA,m4_d4_t9,2023,36.16129715
EL53,ALBANIA,m4_d4_t10,2023,29.56044577
EL53,ALBANIA,m4_d4_t11,2023,19.26229827
EL53,ALBANIA,m4_d4_t12,2023,17.61592611
EL53,ALBANIA,m4_d4_t13,2023,16.09757666
EL53,ALBANIA,m4_d4_t14,2023,14.30269814
EL53,ALBANIA,m4_d4_t15,2023,14.11834543
EL53,ALBANIA,m4_d4_t16,2023,25.8605892
EL53,ALBANIA,m4_d4_t17,2023,27.9089527
EL53,ALBANIA,m4_d4_t18,2023,27.65290726
EL53,ALBANIA,m4_d4_t19,2023,42.67509308
EL53,ALBANIA,m4_d4_t20,2023,64.01135939
EL53,ALBANIA,m4_d4_t21,2023,62.73113221
EL53,ALBANIA,m4_d4_t22,2023,46.08817876
EL53,ALBANIA,m4_d4_t23,2023,36.09216488
EL53,ALBANIA,m4_d4_t24,2023,34.4918809
EL53,ALBANIA,m4_d5_t1,2023,21.35418949
EL53,ALBANIA,m4_d5_t2,2023,18.0537638
EL53,ALBANIA,m4_d5_t3,2023,16.98093342
EL53,ALBANIA,m4_d5_t4,2023,15.08363673
EL53,ALBANIA,m4_d5_t5,2023,16.06429075
EL53,ALBANIA,m4_d5_t6,2023,16.76073434
EL53,ALBANIA,m4_d5_t7,2023,13.21706549
EL53,ALBANIA,m4_d5_t8,2023,15.53939761
EL53,ALBANIA,m4_d5_t9,2023,5.689329623
EL53,ALBANIA,m4_d5_t10,2023,0.768136313
EL53,ALBANIA,m4_d5_t11,2023,3.840681564
EL53,ALBANIA,m4_d5_t12,2023,1.280227188
EL53,ALBANIA,m4_d5_t13,2023,1.280227188
EL53,ALBANIA,m4_d5_t14,2023,1.280227188
EL53,ALBANIA,m4_d5_t15,2023,2.304408938
EL53,ALBANIA,m4_d5_t16,2023,2.944522532
EL53,ALBANIA,m4_d5_t17,2023,4.918632856
EL53,ALBANIA,m4_d5_t18,2023,8.372685809
EL53,ALBANIA,m4_d5_t19,2023,20.55020682
EL53,ALBANIA,m4_d5_t20,2023,25.00283698
