REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
CHIOS,OilImports,GROil,1,2030,1
CHIOS,OilImports,GROil,1,2035,1
CHIOS,OilImports,GROil,1,2040,1
CHIOS,OilImports,GROil,1,2045,1
CHIOS,OilImports,GROil,1,2050,1
LESVOS,OilImports,GROil,1,2023,1
LESVOS,OilImports,GROil,1,2025,1
LESVOS,OilImports,GROil,1,2030,1
LESVOS,OilImports,GROil,1,2035,1
LESVOS,OilImports,GROil,1,2040,1
LESVOS,OilImports,GROil,1,2045,1
LESVOS,OilImports,GROil,1,2050,1
LEMNOS,OilImports,GROil,1,2023,1
LEMNOS,OilImports,GROil,1,2025,1
LEMNOS,OilImports,GROil,1,2030,1
LEMNOS,OilImports,GROil,1,2035,1
LEMNOS,OilImports,GROil,1,2040,1
LEMNOS,OilImports,GROil,1,2045,1
LEMNOS,OilImports,GROil,1,2050,1
RODOS,OilImports,GROil,1,2023,1
RODOS,OilImports,GROil,1,2025,1
RODOS,OilImports,GROil,1,2030,1
RODOS,OilImports,GROil,1,2035,1
RODOS,OilImports,GROil,1,2040,1
RODOS,OilImports,GROil,1,2045,1
RODOS,OilImports,GROil,1,2050,1
KOS,OilImports,GROil,1,2023,1
KOS,OilImports,GROil,1,2025,1
KOS,OilImports,GROil,1,2030,1
KOS,OilImports,GROil,1,2035,1
KOS,OilImports,GROil,1,2040,1
KOS,OilImports,GROil,1,2045,1
KOS,OilImports,GROil,1,2050,1
KARPATHOS,OilImports,GROil,1,2023,1
KARPATHOS,OilImports,GROil,1,2025,1
KARPATHOS,OilImports,GROil,1,2030,1
KARPATHOS,OilImports,GROil,1,2035,1
KARPATHOS,OilImports,GROil,1,2040,1
KARPATHOS,OilImports,GROil,1,2045,1
KARPATHOS,OilImports,GROil,1,2050,1
SKYROS,OilImports,GROil,1,2023,1
SKYROS,OilImports,GROil,1,2025,1
SKYROS,OilImports,GROil,1,2030,1
SKYROS,OilImports,GROil,1,2035,1
SKYROS,OilImports,GROil,1,2040,1
SKYROS,OilImports,GROil,1,2045,1
SKYROS,OilImports,GROil,1,2050,1
SERIFOS,OilImports,GROil,1,2023,1
SERIFOS,OilImports,GROil,1,2025,1
SERIFOS,OilImports,GROil,1,2030,1
SERIFOS,OilImports,GROil,1,2035,1
SERIFOS,OilImports,GROil,1,2040,1
SERIFOS,OilImports,GROil,1,2045,1
SERIFOS,OilImports,GROil,1,2050,1
Crete,OilImports,GROil,1,2023,1
Crete,OilImports,GROil,1,2025,1
Crete,OilImports,GROil,1,2030,1
Crete,OilImports,GROil,1,2035,1
Crete,OilImports,GROil,1,2040,1
Crete,OilImports,GROil,1,2045,1
Crete,OilImports,GROil,1,2050,1
SKYROS,Skyros,Elec_Transmission,1,2023,1
SKYROS,Skyros,Elec_Transmission,1,2025,1
SKYROS,Skyros,Elec_Transmission,1,2030,1
SKYROS,Skyros,Elec_Transmission,1,2035,1
SKYROS,Skyros,Elec_Transmission,1,2040,1
SKYROS,Skyros,Elec_Transmission,1,2045,1
SKYROS,Skyros,Elec_Transmission,1,2050,1
SERIFOS,Serifos,Elec_Transmission,1,2023,1
SERIFOS,Serifos,Elec_Transmission,1,2025,1
SERIFOS,Serifos,Elec_Transmission,1,2030,1
SERIFOS,Serifos,Elec_Transmission,1,2035,1
SERIFOS,Serifos,Elec_Transmission,1,2040,1
SERIFOS,Serifos,Elec_Transmission,1,2045,1
SERIFOS,Serifos,Elec_Transmission,1,2050,1
EL54,Pigwn_Aoou,Elec_Transmission,1,2023,1
EL54,Pigwn_Aoou,Elec_Transmission,1,2025,1
EL54,Pigwn_Aoou,Elec_Transmission,1,2030,1
EL54,Pigwn_Aoou,Elec_Transmission,1,2035,1
EL54,Pigwn_Aoou,Elec_Transmission,1,2040,1
EL54,Pigwn_Aoou,Elec_Transmission,1,2045,1
EL54,Pigwn_Aoou,Elec_Transmission,1,2050,1
EL61,Plastira,Elec_Transmission,1,2023,1
EL61,Plastira,Elec_Transmission,1,2025,1
EL61,Plastira,Elec_Transmission,1,2030,1
EL61,Plastira,Elec_Transmission,1,2035,1
EL61,Plastira,Elec_Transmission,1,2040,1
EL61,Plastira,Elec_Transmission,1,2045,1
EL61,Plastira,Elec_Transmission,1,2050,1
EL51,Platanovrisis,Elec_Transmission,1,2023,1
EL51,Platanovrisis,Elec_Transmission,1,2025,1
EL51,Platanovrisis,Elec_Transmission,1,2030,1
EL51,Platanovrisis,Elec_Transmission,1,2035,1
EL51,Platanovrisis,Elec_Transmission,1,2040,1
EL51,Platanovrisis,Elec_Transmission,1,2045,1
EL51,Platanovrisis,Elec_Transmission,1,2050,1
EL53,Polifitou,Elec_Transmission,1,2023,1
EL53,Polifitou,Elec_Transmission,1,2025,1
EL53,Polifitou,Elec_Transmission,1,2030,1
EL53,Polifitou,Elec_Transmission,1,2035,1
EL53,Polifitou,Elec_Transmission,1,2040,1
EL53,Polifitou,Elec_Transmission,1,2045,1
EL53,Polifitou,Elec_Transmission,1,2050,1
EL54,Pournarou_I,Elec_Transmission,1,2023,1
EL54,Pournarou_I,Elec_Transmission,1,2025,1
EL54,Pournarou_I,Elec_Transmission,1,2030,1
EL54,Pournarou_I,Elec_Transmission,1,2035,1
EL54,Pournarou_I,Elec_Transmission,1,2040,1
EL54,Pournarou_I,Elec_Transmission,1,2045,1
EL54,Pournarou_I,Elec_Transmission,1,2050,1
EL54,Pournarou_II,Elec_Transmission,1,2023,1
EL54,Pournarou_II,Elec_Transmission,1,2025,1
EL54,Pournarou_II,Elec_Transmission,1,2030,1
EL54,Pournarou_II,Elec_Transmission,1,2035,1
EL54,Pournarou_II,Elec_Transmission,1,2040,1
EL54,Pournarou_II,Elec_Transmission,1,2045,1
EL54,Pournarou_II,Elec_Transmission,1,2050,1
EL64,PROTERGIA_CC,Elec_Transmission,1,2023,1
EL64,PROTERGIA_CC,Elec_Transmission,1,2025,1
EL64,PROTERGIA_CC,Elec_Transmission,1,2030,1
EL64,PROTERGIA_CC,Elec_Transmission,1,2035,1
EL64,PROTERGIA_CC,Elec_Transmission,1,2040,1
EL64,PROTERGIA_CC,Elec_Transmission,1,2045,1
EL64,PROTERGIA_CC,Elec_Transmission,1,2050,1
EL53,Ptolemaidas_V,Elec_Transmission,1,2023,1
EL53,Ptolemaidas_V,Elec_Transmission,1,2025,1
EL53,Ptolemaidas_V,Elec_Transmission,1,2030,1
EL53,Ptolemaidas_V,Elec_Transmission,1,2035,1
EL53,Ptolemaidas_V,Elec_Transmission,1,2040,1
EL53,Ptolemaidas_V,Elec_Transmission,1,2045,1
EL53,Ptolemaidas_V,Elec_Transmission,1,2050,1
EL51,PV,Elec_Transmission,1,2023,1
EL51,PV,Elec_Transmission,1,2025,1
EL51,PV,Elec_Transmission,1,2030,1
EL51,PV,Elec_Transmission,1,2035,1
EL51,PV,Elec_Transmission,1,2040,1
EL51,PV,Elec_Transmission,1,2045,1
EL51,PV,Elec_Transmission,1,2050,1
EL51,PV_Ex,Elec_Transmission,1,2023,1
EL51,PV_Ex,Elec_Transmission,1,2025,1
EL51,PV_Ex,Elec_Transmission,1,2030,1
EL51,PV_Ex,Elec_Transmission,1,2035,1
EL51,PV_Ex,Elec_Transmission,1,2040,1
EL51,PV_Ex,Elec_Transmission,1,2045,1
EL51,PV_Ex,Elec_Transmission,1,2050,1
EL52,PV,Elec_Transmission,1,2023,1
EL52,PV,Elec_Transmission,1,2025,1
EL52,PV,Elec_Transmission,1,2030,1
EL52,PV,Elec_Transmission,1,2035,1
EL52,PV,Elec_Transmission,1,2040,1
EL52,PV,Elec_Transmission,1,2045,1
EL52,PV,Elec_Transmission,1,2050,1
EL52,PV_Ex,Elec_Transmission,1,2023,1
EL52,PV_Ex,Elec_Transmission,1,2025,1
EL52,PV_Ex,Elec_Transmission,1,2030,1
EL52,PV_Ex,Elec_Transmission,1,2035,1
EL52,PV_Ex,Elec_Transmission,1,2040,1
EL52,PV_Ex,Elec_Transmission,1,2045,1
EL52,PV_Ex,Elec_Transmission,1,2050,1
EL53,PV,Elec_Transmission,1,2023,1
EL53,PV,Elec_Transmission,1,2025,1
EL53,PV,Elec_Transmission,1,2030,1
EL53,PV,Elec_Transmission,1,2035,1
EL53,PV,Elec_Transmission,1,2040,1
EL53,PV,Elec_Transmission,1,2045,1
EL53,PV,Elec_Transmission,1,2050,1
EL53,PV_Ex,Elec_Transmission,1,2023,1
EL53,PV_Ex,Elec_Transmission,1,2025,1
EL53,PV_Ex,Elec_Transmission,1,2030,1
EL53,PV_Ex,Elec_Transmission,1,2035,1
EL53,PV_Ex,Elec_Transmission,1,2040,1
EL53,PV_Ex,Elec_Transmission,1,2045,1
EL53,PV_Ex,Elec_Transmission,1,2050,1
EL54,PV,Elec_Transmission,1,2023,1
EL54,PV,Elec_Transmission,1,2025,1
EL54,PV,Elec_Transmission,1,2030,1
EL54,PV,Elec_Transmission,1,2035,1
EL54,PV,Elec_Transmission,1,2040,1
EL54,PV,Elec_Transmission,1,2045,1
EL54,PV,Elec_Transmission,1,2050,1
EL54,PV_Ex,Elec_Transmission,1,2023,1
EL54,PV_Ex,Elec_Transmission,1,2025,1
EL54,PV_Ex,Elec_Transmission,1,2030,1
EL54,PV_Ex,Elec_Transmission,1,2035,1
EL54,PV_Ex,Elec_Transmission,1,2040,1
EL54,PV_Ex,Elec_Transmission,1,2045,1
EL54,PV_Ex,Elec_Transmission,1,2050,1
EL61,PV,Elec_Transmission,1,2023,1
EL61,PV,Elec_Transmission,1,2025,1
EL61,PV,Elec_Transmission,1,2030,1
EL61,PV,Elec_Transmission,1,2035,1
EL61,PV,Elec_Transmission,1,2040,1
EL61,PV,Elec_Transmission,1,2045,1
EL61,PV,Elec_Transmission,1,2050,1
EL61,PV_Ex,Elec_Transmission,1,2023,1
EL61,PV_Ex,Elec_Transmission,1,2025,1
EL61,PV_Ex,Elec_Transmission,1,2030,1
EL61,PV_Ex,Elec_Transmission,1,2035,1
EL61,PV_Ex,Elec_Transmission,1,2040,1
EL61,PV_Ex,Elec_Transmission,1,2045,1
EL61,PV_Ex,Elec_Transmission,1,2050,1
EL62,PV,Elec_Transmission,1,2023,1
EL62,PV,Elec_Transmission,1,2025,1
EL62,PV,Elec_Transmission,1,2030,1
EL62,PV,Elec_Transmission,1,2035,1
EL62,PV,Elec_Transmission,1,2040,1
EL62,PV,Elec_Transmission,1,2045,1
EL62,PV,Elec_Transmission,1,2050,1
EL62,PV_Ex,Elec_Transmission,1,2023,1
EL62,PV_Ex,Elec_Transmission,1,2025,1
EL62,PV_Ex,Elec_Transmission,1,2030,1
EL62,PV_Ex,Elec_Transmission,1,2035,1
EL62,PV_Ex,Elec_Transmission,1,2040,1
EL62,PV_Ex,Elec_Transmission,1,2045,1
EL62,PV_Ex,Elec_Transmission,1,2050,1
EL63,PV,Elec_Transmission,1,2023,1
EL63,PV,Elec_Transmission,1,2025,1
EL63,PV,Elec_Transmission,1,2030,1
EL63,PV,Elec_Transmission,1,2035,1
EL63,PV,Elec_Transmission,1,2040,1
EL63,PV,Elec_Transmission,1,2045,1
EL63,PV,Elec_Transmission,1,2050,1
EL63,PV_Ex,Elec_Transmission,1,2023,1
EL63,PV_Ex,Elec_Transmission,1,2025,1
EL63,PV_Ex,Elec_Transmission,1,2030,1
EL63,PV_Ex,Elec_Transmission,1,2035,1
EL63,PV_Ex,Elec_Transmission,1,2040,1
EL63,PV_Ex,Elec_Transmission,1,2045,1
EL63,PV_Ex,Elec_Transmission,1,2050,1
EL64,PV,Elec_Transmission,1,2023,1
EL64,PV,Elec_Transmission,1,2025,1
EL64,PV,Elec_Transmission,1,2030,1
EL64,PV,Elec_Transmission,1,2035,1
EL64,PV,Elec_Transmission,1,2040,1
EL64,PV,Elec_Transmission,1,2045,1
EL64,PV,Elec_Transmission,1,2050,1
EL64,PV_Ex,Elec_Transmission,1,2023,1
EL64,PV_Ex,Elec_Transmission,1,2025,1
EL64,PV_Ex,Elec_Transmission,1,2030,1
EL64,PV_Ex,Elec_Transmission,1,2035,1
EL64,PV_Ex,Elec_Transmission,1,2040,1
EL64,PV_Ex,Elec_Transmission,1,2045,1
EL64,PV_Ex,Elec_Transmission,1,2050,1
EL30,PV,Elec_Transmission,1,2023,1
EL30,PV,Elec_Transmission,1,2025,1
EL30,PV,Elec_Transmission,1,2030,1
EL30,PV,Elec_Transmission,1,2035,1
EL30,PV,Elec_Transmission,1,2040,1
EL30,PV,Elec_Transmission,1,2045,1
EL30,PV,Elec_Transmission,1,2050,1
EL30,PV_Ex,Elec_Transmission,1,2023,1
EL30,PV_Ex,Elec_Transmission,1,2025,1
EL30,PV_Ex,Elec_Transmission,1,2030,1
EL30,PV_Ex,Elec_Transmission,1,2035,1
EL30,PV_Ex,Elec_Transmission,1,2040,1
EL30,PV_Ex,Elec_Transmission,1,2045,1
EL30,PV_Ex,Elec_Transmission,1,2050,1
EL65,PV,Elec_Transmission,1,2023,1
EL65,PV,Elec_Transmission,1,2025,1
EL65,PV,Elec_Transmission,1,2030,1
EL65,PV,Elec_Transmission,1,2035,1
EL65,PV,Elec_Transmission,1,2040,1
EL65,PV,Elec_Transmission,1,2045,1
EL65,PV,Elec_Transmission,1,2050,1
EL65,PV_Ex,Elec_Transmission,1,2023,1
EL65,PV_Ex,Elec_Transmission,1,2025,1
EL65,PV_Ex,Elec_Transmission,1,2030,1
EL65,PV_Ex,Elec_Transmission,1,2035,1
EL65,PV_Ex,Elec_Transmission,1,2040,1
EL65,PV_Ex,Elec_Transmission,1,2045,1
EL65,PV_Ex,Elec_Transmission,1,2050,1
RODOS,Rodos,Elec_Transmission,1,2023,1
RODOS,Rodos,Elec_Transmission,1,2025,1
RODOS,Rodos,Elec_Transmission,1,2030,1
RODOS,Rodos,Elec_Transmission,1,2035,1
RODOS,Rodos,Elec_Transmission,1,2040,1
RODOS,Rodos,Elec_Transmission,1,2045,1
RODOS,Rodos,Elec_Transmission,1,2050,1
EL51,RooftopPV,Elec_Demand,1,2023,1
EL51,RooftopPV,Elec_Demand,1,2025,1
EL51,RooftopPV,Elec_Demand,1,2030,1
EL51,RooftopPV,Elec_Demand,1,2035,1
EL51,RooftopPV,Elec_Demand,1,2040,1
EL51,RooftopPV,Elec_Demand,1,2045,1
EL51,RooftopPV,Elec_Demand,1,2050,1
EL51,RooftopPV_Ex,Elec_Demand,1,2023,1
EL51,RooftopPV_Ex,Elec_Demand,1,2025,1
EL51,RooftopPV_Ex,Elec_Demand,1,2030,1
EL51,RooftopPV_Ex,Elec_Demand,1,2035,1
EL51,RooftopPV_Ex,Elec_Demand,1,2040,1
EL51,RooftopPV_Ex,Elec_Demand,1,2045,1
EL51,RooftopPV_Ex,Elec_Demand,1,2050,1
EL51,RoR,Elec_Transmission,1,2023,1
EL51,RoR,Elec_Transmission,1,2025,1
EL51,RoR,Elec_Transmission,1,2030,1
EL51,RoR,Elec_Transmission,1,2035,1
EL51,RoR,Elec_Transmission,1,2040,1
EL51,RoR,Elec_Transmission,1,2045,1
EL51,RoR,Elec_Transmission,1,2050,1
EL51,RoR_Ex,Elec_Transmission,1,2023,1
EL51,RoR_Ex,Elec_Transmission,1,2025,1
EL51,RoR_Ex,Elec_Transmission,1,2030,1
EL51,RoR_Ex,Elec_Transmission,1,2035,1
EL51,RoR_Ex,Elec_Transmission,1,2040,1
EL51,RoR_Ex,Elec_Transmission,1,2045,1
EL51,RoR_Ex,Elec_Transmission,1,2050,1
EL52,RooftopPV,Elec_Demand,1,2023,1
EL52,RooftopPV,Elec_Demand,1,2025,1
EL52,RooftopPV,Elec_Demand,1,2030,1
EL52,RooftopPV,Elec_Demand,1,2035,1
EL52,RooftopPV,Elec_Demand,1,2040,1
EL52,RooftopPV,Elec_Demand,1,2045,1
EL52,RooftopPV,Elec_Demand,1,2050,1
EL52,RooftopPV_Ex,Elec_Demand,1,2023,1
EL52,RooftopPV_Ex,Elec_Demand,1,2025,1
EL52,RooftopPV_Ex,Elec_Demand,1,2030,1
EL52,RooftopPV_Ex,Elec_Demand,1,2035,1
EL52,RooftopPV_Ex,Elec_Demand,1,2040,1
EL52,RooftopPV_Ex,Elec_Demand,1,2045,1
EL52,RooftopPV_Ex,Elec_Demand,1,2050,1
EL52,RoR,Elec_Transmission,1,2023,1
EL52,RoR,Elec_Transmission,1,2025,1
EL52,RoR,Elec_Transmission,1,2030,1
EL52,RoR,Elec_Transmission,1,2035,1
EL52,RoR,Elec_Transmission,1,2040,1
EL52,RoR,Elec_Transmission,1,2045,1
EL52,RoR,Elec_Transmission,1,2050,1
EL52,RoR_Ex,Elec_Transmission,1,2023,1
EL52,RoR_Ex,Elec_Transmission,1,2025,1
EL52,RoR_Ex,Elec_Transmission,1,2030,1
EL52,RoR_Ex,Elec_Transmission,1,2035,1
EL52,RoR_Ex,Elec_Transmission,1,2040,1
EL52,RoR_Ex,Elec_Transmission,1,2045,1
EL52,RoR_Ex,Elec_Transmission,1,2050,1
EL53,RooftopPV,Elec_Demand,1,2023,1
EL53,RooftopPV,Elec_Demand,1,2025,1
EL53,RooftopPV,Elec_Demand,1,2030,1
EL53,RooftopPV,Elec_Demand,1,2035,1
EL53,RooftopPV,Elec_Demand,1,2040,1
EL53,RooftopPV,Elec_Demand,1,2045,1
EL53,RooftopPV,Elec_Demand,1,2050,1
EL53,RooftopPV_Ex,Elec_Demand,1,2023,1
EL53,RooftopPV_Ex,Elec_Demand,1,2025,1
EL53,RooftopPV_Ex,Elec_Demand,1,2030,1
EL53,RooftopPV_Ex,Elec_Demand,1,2035,1
EL53,RooftopPV_Ex,Elec_Demand,1,2040,1
EL53,RooftopPV_Ex,Elec_Demand,1,2045,1
EL53,RooftopPV_Ex,Elec_Demand,1,2050,1
EL53,RoR,Elec_Transmission,1,2023,1
EL53,RoR,Elec_Transmission,1,2025,1
EL53,RoR,Elec_Transmission,1,2030,1
EL53,RoR,Elec_Transmission,1,2035,1
EL53,RoR,Elec_Transmission,1,2040,1
EL53,RoR,Elec_Transmission,1,2045,1
EL53,RoR,Elec_Transmission,1,2050,1
EL53,RoR_Ex,Elec_Transmission,1,2023,1
EL53,RoR_Ex,Elec_Transmission,1,2025,1
EL53,RoR_Ex,Elec_Transmission,1,2030,1
EL53,RoR_Ex,Elec_Transmission,1,2035,1
EL53,RoR_Ex,Elec_Transmission,1,2040,1
EL53,RoR_Ex,Elec_Transmission,1,2045,1
EL53,RoR_Ex,Elec_Transmission,1,2050,1
EL54,RooftopPV,Elec_Demand,1,2023,1
EL54,RooftopPV,Elec_Demand,1,2025,1
EL54,RooftopPV,Elec_Demand,1,2030,1
EL54,RooftopPV,Elec_Demand,1,2035,1
EL54,RooftopPV,Elec_Demand,1,2040,1
EL54,RooftopPV,Elec_Demand,1,2045,1
EL54,RooftopPV,Elec_Demand,1,2050,1
EL54,RooftopPV_Ex,Elec_Demand,1,2023,1
EL54,RooftopPV_Ex,Elec_Demand,1,2025,1
EL54,RooftopPV_Ex,Elec_Demand,1,2030,1
EL54,RooftopPV_Ex,Elec_Demand,1,2035,1
EL54,RooftopPV_Ex,Elec_Demand,1,2040,1
EL54,RooftopPV_Ex,Elec_Demand,1,2045,1
EL54,RooftopPV_Ex,Elec_Demand,1,2050,1
EL54,RoR,Elec_Transmission,1,2023,1
EL54,RoR,Elec_Transmission,1,2025,1
EL54,RoR,Elec_Transmission,1,2030,1
EL54,RoR,Elec_Transmission,1,2035,1
EL54,RoR,Elec_Transmission,1,2040,1
EL54,RoR,Elec_Transmission,1,2045,1
EL54,RoR,Elec_Transmission,1,2050,1
EL54,RoR_Ex,Elec_Transmission,1,2023,1
EL54,RoR_Ex,Elec_Transmission,1,2025,1
EL54,RoR_Ex,Elec_Transmission,1,2030,1
EL54,RoR_Ex,Elec_Transmission,1,2035,1
EL54,RoR_Ex,Elec_Transmission,1,2040,1
EL54,RoR_Ex,Elec_Transmission,1,2045,1
EL54,RoR_Ex,Elec_Transmission,1,2050,1
EL61,RooftopPV,Elec_Demand,1,2023,1
EL61,RooftopPV,Elec_Demand,1,2025,1
EL61,RooftopPV,Elec_Demand,1,2030,1
EL61,RooftopPV,Elec_Demand,1,2035,1
EL61,RooftopPV,Elec_Demand,1,2040,1
EL61,RooftopPV,Elec_Demand,1,2045,1
EL61,RooftopPV,Elec_Demand,1,2050,1
EL61,RooftopPV_Ex,Elec_Demand,1,2023,1
EL61,RooftopPV_Ex,Elec_Demand,1,2025,1
EL61,RooftopPV_Ex,Elec_Demand,1,2030,1
EL61,RooftopPV_Ex,Elec_Demand,1,2035,1
EL61,RooftopPV_Ex,Elec_Demand,1,2040,1
EL61,RooftopPV_Ex,Elec_Demand,1,2045,1
EL61,RooftopPV_Ex,Elec_Demand,1,2050,1
EL61,RoR,Elec_Transmission,1,2023,1
EL61,RoR,Elec_Transmission,1,2025,1
EL61,RoR,Elec_Transmission,1,2030,1
EL61,RoR,Elec_Transmission,1,2035,1
EL61,RoR,Elec_Transmission,1,2040,1
EL61,RoR,Elec_Transmission,1,2045,1
EL61,RoR,Elec_Transmission,1,2050,1
EL61,RoR_Ex,Elec_Transmission,1,2023,1
EL61,RoR_Ex,Elec_Transmission,1,2025,1
EL61,RoR_Ex,Elec_Transmission,1,2030,1
EL61,RoR_Ex,Elec_Transmission,1,2035,1
EL61,RoR_Ex,Elec_Transmission,1,2040,1
EL61,RoR_Ex,Elec_Transmission,1,2045,1
EL61,RoR_Ex,Elec_Transmission,1,2050,1
EL62,RooftopPV,Elec_Demand,1,2023,1
EL62,RooftopPV,Elec_Demand,1,2025,1
EL62,RooftopPV,Elec_Demand,1,2030,1
EL62,RooftopPV,Elec_Demand,1,2035,1
EL62,RooftopPV,Elec_Demand,1,2040,1
EL62,RooftopPV,Elec_Demand,1,2045,1
EL62,RooftopPV,Elec_Demand,1,2050,1
EL62,RooftopPV_Ex,Elec_Demand,1,2023,1
EL62,RooftopPV_Ex,Elec_Demand,1,2025,1
EL62,RooftopPV_Ex,Elec_Demand,1,2030,1
EL62,RooftopPV_Ex,Elec_Demand,1,2035,1
EL62,RooftopPV_Ex,Elec_Demand,1,2040,1
EL62,RooftopPV_Ex,Elec_Demand,1,2045,1
EL62,RooftopPV_Ex,Elec_Demand,1,2050,1
EL62,RoR,Elec_Transmission,1,2023,1
EL62,RoR,Elec_Transmission,1,2025,1
EL62,RoR,Elec_Transmission,1,2030,1
EL62,RoR,Elec_Transmission,1,2035,1
EL62,RoR,Elec_Transmission,1,2040,1
EL62,RoR,Elec_Transmission,1,2045,1
EL62,RoR,Elec_Transmission,1,2050,1
EL62,RoR_Ex,Elec_Transmission,1,2023,1
EL62,RoR_Ex,Elec_Transmission,1,2025,1
EL62,RoR_Ex,Elec_Transmission,1,2030,1
EL62,RoR_Ex,Elec_Transmission,1,2035,1
EL62,RoR_Ex,Elec_Transmission,1,2040,1
EL62,RoR_Ex,Elec_Transmission,1,2045,1
EL62,RoR_Ex,Elec_Transmission,1,2050,1
EL63,RooftopPV,Elec_Demand,1,2023,1
EL63,RooftopPV,Elec_Demand,1,2025,1
EL63,RooftopPV,Elec_Demand,1,2030,1
EL63,RooftopPV,Elec_Demand,1,2035,1
EL63,RooftopPV,Elec_Demand,1,2040,1
EL63,RooftopPV,Elec_Demand,1,2045,1
EL63,RooftopPV,Elec_Demand,1,2050,1
EL63,RooftopPV_Ex,Elec_Demand,1,2023,1
EL63,RooftopPV_Ex,Elec_Demand,1,2025,1
EL63,RooftopPV_Ex,Elec_Demand,1,2030,1
EL63,RooftopPV_Ex,Elec_Demand,1,2035,1
EL63,RooftopPV_Ex,Elec_Demand,1,2040,1
EL63,RooftopPV_Ex,Elec_Demand,1,2045,1
EL63,RooftopPV_Ex,Elec_Demand,1,2050,1
EL63,RoR,Elec_Transmission,1,2023,1
EL63,RoR,Elec_Transmission,1,2025,1
EL63,RoR,Elec_Transmission,1,2030,1
EL63,RoR,Elec_Transmission,1,2035,1
EL63,RoR,Elec_Transmission,1,2040,1
EL63,RoR,Elec_Transmission,1,2045,1
EL63,RoR,Elec_Transmission,1,2050,1
EL63,RoR_Ex,Elec_Transmission,1,2023,1
EL63,RoR_Ex,Elec_Transmission,1,2025,1
EL63,RoR_Ex,Elec_Transmission,1,2030,1
EL63,RoR_Ex,Elec_Transmission,1,2035,1
EL63,RoR_Ex,Elec_Transmission,1,2040,1
EL63,RoR_Ex,Elec_Transmission,1,2045,1
EL63,RoR_Ex,Elec_Transmission,1,2050,1
EL64,RooftopPV,Elec_Demand,1,2023,1
EL64,RooftopPV,Elec_Demand,1,2025,1
EL64,RooftopPV,Elec_Demand,1,2030,1
EL64,RooftopPV,Elec_Demand,1,2035,1
EL64,RooftopPV,Elec_Demand,1,2040,1
EL64,RooftopPV,Elec_Demand,1,2045,1
EL64,RooftopPV,Elec_Demand,1,2050,1
EL64,RooftopPV_Ex,Elec_Demand,1,2023,1
EL64,RooftopPV_Ex,Elec_Demand,1,2025,1
EL64,RooftopPV_Ex,Elec_Demand,1,2030,1
EL64,RooftopPV_Ex,Elec_Demand,1,2035,1
EL64,RooftopPV_Ex,Elec_Demand,1,2040,1
EL64,RooftopPV_Ex,Elec_Demand,1,2045,1
EL64,RooftopPV_Ex,Elec_Demand,1,2050,1
EL64,RoR,Elec_Transmission,1,2023,1
EL64,RoR,Elec_Transmission,1,2025,1
EL64,RoR,Elec_Transmission,1,2030,1
EL64,RoR,Elec_Transmission,1,2035,1
EL64,RoR,Elec_Transmission,1,2040,1
EL64,RoR,Elec_Transmission,1,2045,1
EL64,RoR,Elec_Transmission,1,2050,1
EL64,RoR_Ex,Elec_Transmission,1,2023,1
EL64,RoR_Ex,Elec_Transmission,1,2025,1
EL64,RoR_Ex,Elec_Transmission,1,2030,1
EL64,RoR_Ex,Elec_Transmission,1,2035,1
EL64,RoR_Ex,Elec_Transmission,1,2040,1
EL64,RoR_Ex,Elec_Transmission,1,2045,1
EL64,RoR_Ex,Elec_Transmission,1,2050,1
EL30,RooftopPV,Elec_Demand,1,2023,1
EL30,RooftopPV,Elec_Demand,1,2025,1
EL30,RooftopPV,Elec_Demand,1,2030,1
EL30,RooftopPV,Elec_Demand,1,2035,1
EL30,RooftopPV,Elec_Demand,1,2040,1
EL30,RooftopPV,Elec_Demand,1,2045,1
EL30,RooftopPV,Elec_Demand,1,2050,1
EL30,RooftopPV_Ex,Elec_Demand,1,2023,1
EL30,RooftopPV_Ex,Elec_Demand,1,2025,1
EL30,RooftopPV_Ex,Elec_Demand,1,2030,1
EL30,RooftopPV_Ex,Elec_Demand,1,2035,1
EL30,RooftopPV_Ex,Elec_Demand,1,2040,1
EL30,RooftopPV_Ex,Elec_Demand,1,2045,1
EL30,RooftopPV_Ex,Elec_Demand,1,2050,1
EL30,RoR,Elec_Transmission,1,2023,1
EL30,RoR,Elec_Transmission,1,2025,1
EL30,RoR,Elec_Transmission,1,2030,1
EL30,RoR,Elec_Transmission,1,2035,1
EL30,RoR,Elec_Transmission,1,2040,1
EL30,RoR,Elec_Transmission,1,2045,1
EL30,RoR,Elec_Transmission,1,2050,1
EL30,RoR_Ex,Elec_Transmission,1,2023,1
EL30,RoR_Ex,Elec_Transmission,1,2025,1
EL30,RoR_Ex,Elec_Transmission,1,2030,1
EL30,RoR_Ex,Elec_Transmission,1,2035,1
EL30,RoR_Ex,Elec_Transmission,1,2040,1
EL30,RoR_Ex,Elec_Transmission,1,2045,1
EL30,RoR_Ex,Elec_Transmission,1,2050,1
EL65,RooftopPV,Elec_Demand,1,2023,1
EL65,RooftopPV,Elec_Demand,1,2025,1
EL65,RooftopPV,Elec_Demand,1,2030,1
EL65,RooftopPV,Elec_Demand,1,2035,1
EL65,RooftopPV,Elec_Demand,1,2040,1
EL65,RooftopPV,Elec_Demand,1,2045,1
