REGION,TECHNOLOGY,YEAR,VALUE
EL52,Biomass_CCS,2025,0
EL52,Biomass_CCS,2030,0
EL52,Biomass_CCS,2035,0
EL52,Biomass_CCS,2040,0
EL52,Biomass_CCS,2045,0
EL52,Biomass_CCS,2050,0
EL53,Biomass_CCS,2023,0
EL53,Biomass_CCS,2025,0
EL53,Biomass_CCS,2030,0
EL53,Biomass_CCS,2035,0
EL53,Biomass_CCS,2040,0
EL53,Biomass_CCS,2045,0
EL53,Biomass_CCS,2050,0
EL54,Biomass_CCS,2023,0
EL54,Biomass_CCS,2025,0
EL54,Biomass_CCS,2030,0
EL54,Biomass_CCS,2035,0
EL54,Biomass_CCS,2040,0
EL54,Biomass_CCS,2045,0
EL54,Biomass_CCS,2050,0
EL61,Biomass_CCS,2023,0
EL61,Biomass_CCS,2025,0
EL61,Biomass_CCS,2030,0
EL61,Biomass_CCS,2035,0
EL61,Biomass_CCS,2040,0
EL61,Biomass_CCS,2045,0
EL61,Biomass_CCS,2050,0
EL62,Biomass_CCS,2023,0
EL62,Biomass_CCS,2025,0
EL62,Biomass_CCS,2030,0
EL62,Biomass_CCS,2035,0
EL62,Biomass_CCS,2040,0
EL62,Biomass_CCS,2045,0
EL62,Biomass_CCS,2050,0
EL63,Biomass_CCS,2023,0
EL63,Biomass_CCS,2025,0
EL63,Biomass_CCS,2030,0
EL63,Biomass_CCS,2035,0
EL63,Biomass_CCS,2040,0
EL63,Biomass_CCS,2045,0
EL63,Biomass_CCS,2050,0
EL64,Biomass_CCS,2023,0
EL64,Biomass_CCS,2025,0
EL64,Biomass_CCS,2030,0
EL64,Biomass_CCS,2035,0
EL64,Biomass_CCS,2040,0
EL64,Biomass_CCS,2045,0
EL64,Biomass_CCS,2050,0
EL65,Biomass_CCS,2023,0
EL65,Biomass_CCS,2025,0
EL65,Biomass_CCS,2030,0
EL65,Biomass_CCS,2035,0
EL65,Biomass_CCS,2040,0
EL65,Biomass_CCS,2045,0
EL65,Biomass_CCS,2050,0
KARPATHOS,Biomass_CCS,2023,0
KARPATHOS,Biomass_CCS,2025,0
KARPATHOS,Biomass_CCS,2030,0
KARPATHOS,Biomass_CCS,2035,0
KARPATHOS,Biomass_CCS,2040,0
KARPATHOS,Biomass_CCS,2045,0
KARPATHOS,Biomass_CCS,2050,0
KOS,Biomass_CCS,2023,0
KOS,Biomass_CCS,2025,0
KOS,Biomass_CCS,2030,0
KOS,Biomass_CCS,2035,0
KOS,Biomass_CCS,2040,0
KOS,Biomass_CCS,2045,0
KOS,Biomass_CCS,2050,0
LEMNOS,Biomass_CCS,2023,0
LEMNOS,Biomass_CCS,2025,0
LEMNOS,Biomass_CCS,2030,0
LEMNOS,Biomass_CCS,2035,0
LEMNOS,Biomass_CCS,2040,0
LEMNOS,Biomass_CCS,2045,0
LEMNOS,Biomass_CCS,2050,0
LESVOS,Biomass_CCS,2023,0
LESVOS,Biomass_CCS,2025,0
LESVOS,Biomass_CCS,2030,0
LESVOS,Biomass_CCS,2035,0
LESVOS,Biomass_CCS,2040,0
LESVOS,Biomass_CCS,2045,0
LESVOS,Biomass_CCS,2050,0
RODOS,Biomass_CCS,2023,0
RODOS,Biomass_CCS,2025,0
RODOS,Biomass_CCS,2030,0
RODOS,Biomass_CCS,2035,0
RODOS,Biomass_CCS,2040,0
RODOS,Biomass_CCS,2045,0
